Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF46	D2	12J692	 C3.8	H2   	1.005	Norm 	 0.999466	21.182169	23.924849																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
502	13:52:00.59	20.9905	14.31486	25.20	35.98	1.2	0.677496	15.0226	1.30152	806.32	1.04944	3.26	0
503	13:52:00.89	20.9885	14.31528	25.20	35.98	1.2	0.677514	15.0230	1.30152	806.32	1.04943	3.26	0
504	13:52:01.19	20.9890	14.31514	25.20	35.98	1.2	0.677508	15.0224	1.30148	806.32	1.04941	3.26	0
505	13:52:01.49	20.9885	14.31528	25.20	35.98	1.2	0.677514	15.0224	1.30148	806.30	1.04940	3.26	0
506	13:52:01.79	20.9900	14.31493	25.20	35.98	1.2	0.677496	15.0223	1.30152	806.30	1.04941	3.26	0
507	13:52:02.09	20.9840	14.31647	25.19	35.98	1.2	0.677568	15.0233	1.30148	806.30	1.04937	3.26	0
508	13:52:02.39	20.9820	14.31696	25.19	35.98	1.2	0.677592	15.0240	1.30148	806.30	1.04939	3.26	0
509	13:52:02.69	20.9825	14.31675	25.20	35.98	1.2	0.677586	15.0242	1.30148	806.30	1.04941	3.26	0
510	13:52:02.99	20.9805	14.31724	25.20	35.98	1.2	0.677610	15.0242	1.30148	806.30	1.04938	3.26	0
511	13:52:03.29	20.9810	14.31724	25.19	35.98	1.2	0.677604	15.0247	1.30152	806.30	1.04941	3.26	0
512	13:52:03.59	20.9795	14.31759	25.19	35.98	1.2	0.677622	15.0252	1.30152	806.32	1.04942	3.26	0
513	13:52:03.89	20.9815	14.31696	25.20	35.98	1.2	0.677598	15.0245	1.30148	806.32	1.04942	3.26	0
514	13:52:04.19	20.9820	14.31689	25.20	35.98	1.2	0.677592	15.0237	1.30148	806.30	1.04938	3.26	0
515	13:52:04.49	20.9865	14.31584	25.20	35.98	1.2	0.677544	15.0228	1.30148	806.30	1.04938	3.26	0
516	13:52:04.79	20.9860	14.31584	25.20	35.98	1.2	0.677544	15.0231	1.30148	806.32	1.04941	3.26	0
517	13:52:05.09	20.9870	14.31570	25.20	35.98	1.2	0.677532	15.0235	1.30152	806.32	1.04944	3.26	0
518	13:52:05.39	20.9850	14.31619	25.20	35.98	1.2	0.677556	15.0235	1.30148	806.30	1.04941	3.26	0
519	13:52:05.69	20.9840	14.31647	25.20	35.98	1.2	0.677574	15.0240	1.30152	806.30	1.04942	3.26	0
520	13:52:05.99	20.9830	14.31668	25.20	35.98	1.2	0.677580	15.0240	1.30152	806.30	1.04941	3.26	0
521	13:52:06.29	20.9815	14.31703	25.20	35.98	1.2	0.677598	15.0246	1.30152	806.32	1.04942	3.26	0
522	13:52:06.59	20.9800	14.31745	25.20	35.98	1.2	0.677616	15.0243	1.30148	806.30	1.04937	3.26	0
523	13:52:06.89	20.9840	14.31647	25.20	35.98	1.2	0.677574	15.0241	1.30152	806.32	1.04943	3.26	0
524	13:52:07.19	20.9830	14.31661	25.20	35.98	1.2	0.677580	15.0237	1.30148	806.30	1.04939	3.26	0
525	13:52:07.49	20.9860	14.31598	25.20	35.98	1.2	0.677550	15.0236	1.30152	806.32	1.04943	3.26	0
526	13:52:07.79	20.9850	14.31619	25.20	35.98	1.2	0.677556	15.0236	1.30152	806.30	1.04941	3.26	0
527	13:52:08.09	20.9815	14.31703	25.20	35.98	1.2	0.677598	15.0240	1.30148	806.30	1.04938	3.26	0
528	13:52:08.39	20.9835	14.31654	25.20	35.98	1.2	0.677574	15.0240	1.30148	806.32	1.04941	3.26	0
529	13:52:08.69	20.9830	14.31661	25.20	35.98	1.2	0.677580	15.0242	1.30152	806.32	1.04942	3.26	0
530	13:52:08.99	20.9840	14.31647	25.20	35.98	1.2	0.677574	15.0237	1.30148	806.30	1.04940	3.26	0
531	13:52:09.29	20.9800	14.31752	25.19	35.98	1.2	0.677616	15.0250	1.30148	806.32	1.04942	3.26	0
532	13:52:09.59	20.9810	14.31724	25.19	35.98	1.2	0.677604	15.0250	1.30152	806.32	1.04944	3.26	0
533	13:52:09.89	20.9790	14.31766	25.20	35.98	1.2	0.677628	15.0254	1.30152	806.32	1.04943	3.26	0
534	13:52:10.19	20.9740	14.31892	25.20	35.98	1.2	0.677688	15.0266	1.30152	806.32	1.04942	3.26	0
535	13:52:10.49	20.9695	14.31997	25.20	35.98	1.2	0.677736	15.0282	1.30152	806.34	1.04945	3.26	0
536	13:52:10.79	20.9720	14.31934	25.20	35.98	1.2	0.677706	15.0270	1.30148	806.32	1.04942	3.26	0
537	13:52:11.09	20.9715	14.31948	25.20	35.98	1.2	0.677712	15.0271	1.30152	806.32	1.04942	3.26	0
538	13:52:11.39	20.9705	14.31969	25.20	35.98	1.2	0.677724	15.0275	1.30152	806.32	1.04944	3.26	0
539	13:52:11.69	20.9735	14.31899	25.20	35.98	1.2	0.677688	15.0266	1.30152	806.32	1.04942	3.26	0
540	13:52:11.99	20.9720	14.31934	25.20	35.98	1.2	0.677706	15.0270	1.30148	806.32	1.04942	3.26	0
541	13:52:12.29	20.9725	14.31927	25.20	35.98	1.2	0.677706	15.0271	1.30152	806.32	1.04944	3.26	0
542	13:52:12.59	20.9720	14.31934	25.20	35.98	1.2	0.677706	15.0273	1.30152	806.32	1.04944	3.26	0
543	13:52:12.89	20.9695	14.32004	25.20	35.98	1.2	0.677742	15.0278	1.30152	806.32	1.04943	3.26	0
544	13:52:13.19	20.9685	14.32025	25.20	35.98	1.2	0.677748	15.0277	1.30148	806.30	1.04941	3.26	0
545	13:52:13.49	20.9700	14.31990	25.20	35.98	1.2	0.677736	15.0273	1.30148	806.30	1.04940	3.26	0
546	13:52:13.79	20.9720	14.31934	25.20	35.98	1.2	0.677706	15.0272	1.30152	806.32	1.04944	3.26	0
547	13:52:14.09	20.9730	14.31913	25.20	35.98	1.2	0.677700	15.0272	1.30152	806.32	1.04945	3.26	0
548	13:52:14.39	20.9725	14.31920	25.20	35.98	1.2	0.677700	15.0268	1.30152	806.30	1.04941	3.26	0
549	13:52:14.69	20.9745	14.31878	25.20	35.98	1.2	0.677682	15.0269	1.30152	806.34	1.04945	3.26	0
550	13:52:14.99	20.9690	14.32011	25.20	35.98	1.2	0.677742	15.0275	1.30148	806.32	1.04940	3.26	0
551	13:52:15.29	20.9700	14.31983	25.20	35.98	1.2	0.677730	15.0277	1.30152	806.32	1.04943	3.26	0
552	13:52:15.59	20.9675	14.32053	25.20	35.98	1.2	0.677766	15.0283	1.30148	806.32	1.04942	3.26	0
553	13:52:15.89	20.9685	14.32018	25.20	35.98	1.2	0.677748	15.0274	1.30148	806.30	1.04939	3.26	0
554	13:52:16.19	20.9720	14.31941	25.20	35.98	1.2	0.677712	15.0268	1.30148	806.32	1.04940	3.26	0
555	13:52:16.49	20.9735	14.31892	25.20	35.98	1.2	0.677688	15.0265	1.30148	806.32	1.04941	3.26	0
556	13:52:16.79	20.9780	14.31787	25.20	35.98	1.2	0.677634	15.0261	1.30152	806.32	1.04947	3.26	0
557	13:52:17.09	20.9765	14.31822	25.20	35.98	1.2	0.677652	15.0260	1.30148	806.32	1.04944	3.26	0
558	13:52:17.39	20.9755	14.31850	25.20	35.98	1.2	0.677664	15.0264	1.30152	806.32	1.04944	3.26	0
559	13:52:17.69	20.9725	14.31927	25.20	35.98	1.2	0.677706	15.0268	1.30148	806.32	1.04941	3.26	0
560	13:52:17.99	20.9755	14.31857	25.20	35.98	1.2	0.677670	15.0259	1.30152	806.30	1.04941	3.26	0
561	13:52:18.29	20.9735	14.31892	25.20	35.98	1.2	0.677688	15.0261	1.30148	806.30	1.04939	3.26	0
562	13:52:18.59	20.9745	14.31871	25.20	35.98	1.2	0.677676	15.0256	1.30144	806.30	1.04936	3.26	0
563	13:52:18.89	20.9790	14.31766	25.20	35.98	1.2	0.677628	15.0252	1.30152	806.32	1.04942	3.26	0
564	13:52:19.19	20.9755	14.31857	25.20	35.98	1.2	0.677670	15.0255	1.30148	806.30	1.04938	3.26	0
565	13:52:19.49	20.9710	14.31962	25.20	35.98	1.2	0.677718	15.0266	1.30148	806.30	1.04937	3.26	0
566	13:52:19.79	20.9665	14.32067	25.20	35.98	1.2	0.677772	15.0279	1.30148	806.32	1.04939	3.26	0
567	13:52:20.09	20.9690	14.32011	25.20	35.98	1.2	0.677742	15.0274	1.30148	806.30	1.04939	3.26	0
568	13:52:20.39	20.9680	14.32039	25.20	35.98	1.2	0.677754	15.0282	1.30148	806.32	1.04942	3.26	0
569	13:52:20.69	20.9675	14.32046	25.20	35.98	1.2	0.677760	15.0278	1.30148	806.30	1.04939	3.26	0
570	13:52:20.99	20.9680	14.32039	25.20	35.98	1.2	0.677760	15.0274	1.30148	806.30	1.04937	3.26	0
571	13:52:21.29	20.9655	14.32088	25.20	35.98	1.2	0.677784	15.0281	1.30148	806.30	1.04938	3.26	0
572	13:52:21.59	20.9655	14.32102	25.20	35.98	1.2	0.677784	15.0278	1.30148	806.30	1.04936	3.26	0
573	13:52:21.89	20.9635	14.32137	25.20	35.98	1.2	0.677802	15.0283	1.30148	806.28	1.04936	3.26	0
574	13:52:22.19	20.9625	14.32165	25.20	35.98	1.2	0.677820	15.0288	1.30148	806.30	1.04938	3.26	0
575	13:52:22.49	20.9630	14.32158	25.20	35.98	1.2	0.677814	15.0286	1.30148	806.30	1.04937	3.26	0
576	13:52:22.79	20.9585	14.32263	25.20	35.98	1.2	0.677862	15.0298	1.30148	806.30	1.04938	3.26	0
577	13:52:23.09	20.9595	14.32242	25.20	35.98	1.2	0.677856	15.0299	1.30148	806.30	1.04940	3.26	0
578	13:52:23.39	20.9535	14.32396	25.20	35.98	1.2	0.677928	15.0314	1.30148	806.32	1.04939	3.26	0
579	13:52:23.69	20.9570	14.32305	25.20	35.98	1.2	0.677886	15.0311	1.30152	806.32	1.04943	3.26	0
580	13:52:23.99	20.9570	14.32305	25.20	35.98	1.2	0.677880	15.0307	1.30148	806.30	1.04941	3.26	0
581	13:52:24.29	20.9550	14.32361	25.20	35.98	1.2	0.677910	15.0301	1.30144	806.28	1.04933	3.26	0
582	13:52:24.59	20.9565	14.32319	25.20	35.98	1.2	0.677892	15.0310	1.30148	806.32	1.04941	3.26	0
583	13:52:24.89	20.9545	14.32368	25.20	35.98	1.2	0.677916	15.0304	1.30144	806.28	1.04933	3.26	0
584	13:52:25.19	20.9580	14.32277	25.20	35.98	1.2	0.677868	15.0304	1.30148	806.32	1.04941	3.26	0
585	13:52:25.49	20.9580	14.32277	25.20	35.98	1.2	0.677868	15.0301	1.30148	806.30	1.04939	3.26	0
586	13:52:25.79	20.9590	14.32256	25.20	35.98	1.2	0.677862	15.0298	1.30148	806.30	1.04938	3.26	0
587	13:52:26.09	20.9645	14.32116	25.20	35.98	1.2	0.677796	15.0291	1.30152	806.32	1.04944	3.26	0
588	13:52:26.39	20.9645	14.32123	25.20	35.98	1.2	0.677796	15.0288	1.30148	806.32	1.04941	3.26	0
589	13:52:26.69	20.9635	14.32144	25.20	35.98	1.2	0.677808	15.0297	1.30152	806.32	1.04945	3.26	0
590	13:52:26.99	20.9625	14.32165	25.20	35.98	1.2	0.677814	15.0291	1.30148	806.30	1.04939	3.26	0
591	13:52:27.29	20.9600	14.32235	25.20	35.98	1.2	0.677850	15.0303	1.30148	806.32	1.04942	3.26	0
592	13:52:27.59	20.9615	14.32186	25.20	35.98	1.2	0.677826	15.0300	1.30152	806.32	1.04944	3.26	0
593	13:52:27.89	20.9595	14.32235	25.20	35.98	1.2	0.677850	15.0298	1.30148	806.30	1.04939	3.26	0
594	13:52:28.19	20.9590	14.32256	25.20	35.98	1.2	0.677862	15.0299	1.30148	806.30	1.04939	3.26	0
595	13:52:28.49	20.9550	14.32347	25.20	35.98	1.2	0.677904	15.0306	1.30148	806.30	1.04936	3.26	0
596	13:52:28.79	20.9570	14.32305	25.20	35.98	1.2	0.677886	15.0307	1.30148	806.30	1.04940	3.26	0
597	13:52:29.09	20.9560	14.32333	25.20	35.98	1.2	0.677898	15.0305	1.30148	806.30	1.04937	3.26	0
598	13:52:29.39	20.9575	14.32298	25.20	35.98	1.2	0.677880	15.0304	1.30148	806.30	1.04939	3.26	0
599	13:52:29.69	20.9580	14.32277	25.20	35.98	1.2	0.677868	15.0300	1.30148	806.30	1.04938	3.26	0
600	13:52:29.99	20.9585	14.32270	25.20	35.98	1.2	0.677868	15.0303	1.30148	806.30	1.04941	3.26	0
601	13:52:30.29	20.9590	14.32256	25.20	35.98	1.2	0.677862	15.0300	1.30148	806.30	1.04939	3.26	0
602	13:52:30.59	20.9570	14.32305	25.20	35.98	1.2	0.677880	15.0305	1.30148	806.32	1.04940	3.26	0
603	13:52:30.89	20.9550	14.32347	25.20	35.98	1.2	0.677904	15.0314	1.30148	806.32	1.04942	3.26	0
604	13:52:31.19	20.9535	14.32396	25.20	35.98	1.2	0.677928	15.0310	1.30144	806.30	1.04936	3.26	0
605	13:52:31.49	20.9570	14.32305	25.20	35.98	1.2	0.677886	15.0305	1.30148	806.30	1.04939	3.26	0
606	13:52:31.79	20.9550	14.32347	25.20	35.98	1.2	0.677904	15.0317	1.30152	806.32	1.04944	3.26	0
607	13:52:32.09	20.9535	14.32382	25.20	35.98	1.2	0.677922	15.0311	1.30148	806.30	1.04938	3.26	0
608	13:52:32.39	20.9515	14.32438	25.20	35.98	1.2	0.677946	15.0314	1.30144	806.30	1.04936	3.26	0
609	13:52:32.69	20.9530	14.32403	25.20	35.98	1.2	0.677928	15.0318	1.30148	806.32	1.04941	3.26	0
610	13:52:32.99	20.9510	14.32452	25.20	35.98	1.2	0.677952	15.0323	1.30148	806.32	1.04941	3.26	0
611	13:52:33.29	20.9495	14.32487	25.20	35.98	1.2	0.677970	15.0324	1.30148	806.32	1.04939	3.26	0
612	13:52:33.59	20.9490	14.32501	25.20	35.98	1.2	0.677976	15.0330	1.30148	806.32	1.04942	3.26	0
613	13:52:33.89	20.9505	14.32459	25.21	35.98	1.2	0.677958	15.0321	1.30148	806.32	1.04939	3.26	0
614	13:52:34.19	20.9505	14.32452	25.21	35.98	1.2	0.677958	15.0320	1.30148	806.32	1.04939	3.26	0
615	13:52:34.49	20.9500	14.32480	25.20	35.98	1.2	0.677964	15.0320	1.30144	806.30	1.04937	3.26	0
616	13:52:34.79	20.9525	14.32424	25.20	35.98	1.2	0.677940	15.0317	1.30148	806.30	1.04939	3.26	0
617	13:52:35.09	20.9485	14.32508	25.20	35.98	1.2	0.677982	15.0329	1.30148	806.32	1.04941	3.26	0
618	13:52:35.39	20.9505	14.32459	25.20	35.98	1.2	0.677958	15.0326	1.30148	806.32	1.04942	3.26	0
619	13:52:35.69	20.9460	14.32571	25.20	35.98	1.2	0.678006	15.0329	1.30148	806.30	1.04937	3.26	0
620	13:52:35.99	20.9470	14.32550	25.20	35.98	1.2	0.678000	15.0332	1.30148	806.32	1.04940	3.26	0
621	13:52:36.29	20.9470	14.32550	25.20	35.98	1.2	0.678000	15.0335	1.30152	806.32	1.04942	3.26	0
622	13:52:36.59	20.9465	14.32564	25.20	35.98	1.2	0.678006	15.0335	1.30148	806.32	1.04941	3.26	0
623	13:52:36.89	20.9465	14.32564	25.20	35.98	1.2	0.678006	15.0333	1.30148	806.32	1.04940	3.26	0
624	13:52:37.19	20.9445	14.32613	25.20	35.98	1.2	0.678030	15.0335	1.30144	806.32	1.04938	3.26	0
625	13:52:37.49	20.9470	14.32550	25.20	35.98	1.2	0.678000	15.0329	1.30148	806.30	1.04938	3.26	0
626	13:52:37.79	20.9460	14.32571	25.20	35.98	1.2	0.678006	15.0326	1.30144	806.30	1.04935	3.26	0
627	13:52:38.09	20.9490	14.32501	25.20	35.98	1.2	0.677976	15.0322	1.30144	806.30	1.04937	3.26	0
628	13:52:38.39	20.9500	14.32473	25.20	35.98	1.2	0.677964	15.0317	1.30144	806.30	1.04935	3.26	0
629	13:52:38.69	20.9500	14.32480	25.20	35.98	1.2	0.677964	15.0318	1.30144	806.30	1.04936	3.26	0
630	13:52:38.99	20.9510	14.32452	25.20	35.98	1.2	0.677952	15.0321	1.30148	806.32	1.04940	3.26	0
631	13:52:39.29	20.9495	14.32480	25.20	35.98	1.2	0.677970	15.0326	1.30148	806.32	1.04941	3.26	0
632	13:52:39.59	20.9500	14.32480	25.20	35.98	1.2	0.677970	15.0324	1.30148	806.32	1.04939	3.26	0
633	13:52:39.89	20.9500	14.32480	25.20	35.98	1.2	0.677964	15.0325	1.30148	806.32	1.04941	3.26	0
634	13:52:40.19	20.9515	14.32438	25.20	35.98	1.2	0.677946	15.0318	1.30148	806.30	1.04938	3.26	0
635	13:52:40.49	20.9505	14.32459	25.20	35.98	1.2	0.677958	15.0326	1.30152	806.32	1.04943	3.26	0
636	13:52:40.79	20.9490	14.32494	25.20	35.98	1.2	0.677976	15.0328	1.30148	806.32	1.04942	3.26	0
637	13:52:41.09	20.9485	14.32515	25.20	35.98	1.2	0.677982	15.0324	1.30148	806.30	1.04938	3.26	0
638	13:52:41.39	20.9490	14.32508	25.20	35.98	1.2	0.677976	15.0333	1.30152	806.34	1.04945	3.26	0
639	13:52:41.69	20.9495	14.32487	25.20	35.98	1.2	0.677970	15.0331	1.30152	806.32	1.04944	3.26	0
640	13:52:41.99	20.9475	14.32536	25.20	35.98	1.2	0.677994	15.0329	1.30148	806.32	1.04939	3.26	0
641	13:52:42.29	20.9475	14.32536	25.20	35.98	1.2	0.677994	15.0328	1.30148	806.32	1.04939	3.26	0
642	13:52:42.59	20.9485	14.32508	25.20	35.98	1.2	0.677982	15.0328	1.30148	806.32	1.04941	3.26	0
643	13:52:42.89	20.9440	14.32627	25.20	35.98	1.2	0.678036	15.0341	1.30148	806.32	1.04941	3.26	0
644	13:52:43.19	20.9460	14.32571	25.20	35.98	1.2	0.678012	15.0337	1.30152	806.32	1.04942	3.26	0
645	13:52:43.49	20.9405	14.32704	25.21	35.98	1.2	0.678078	15.0347	1.30148	806.30	1.04939	3.26	0
646	13:52:43.79	20.9400	14.32711	25.21	35.95	1.2	0.678078	15.0351	1.30148	806.32	1.04942	3.26	0
647	13:52:44.09	20.9390	14.32753	25.20	35.95	1.1	0.678090	15.0356	1.30148	806.34	1.04942	3.26	0
648	13:52:44.39	20.9390	14.32739	25.20	35.98	1.2	0.678090	15.0353	1.30148	806.32	1.04941	3.26	0
649	13:52:44.69	20.9400	14.32718	25.20	35.98	1.2	0.678078	15.0351	1.30148	806.32	1.04941	3.26	0
650	13:52:44.99	20.9405	14.32711	25.20	35.98	1.2	0.678072	15.0354	1.30148	806.32	1.04944	3.26	0
651	13:52:45.29	20.9395	14.32732	25.20	35.98	1.2	0.678084	15.0351	1.30148	806.32	1.04940	3.26	0
652	13:52:45.59	20.9440	14.32627	25.20	35.98	1.2	0.678036	15.0347	1.30152	806.32	1.04945	3.26	0
653	13:52:45.89	20.9410	14.32690	25.21	35.98	1.2	0.678066	15.0349	1.30148	806.32	1.04942	3.26	0
654	13:52:46.19	20.9370	14.32788	25.21	35.98	1.2	0.678114	15.0355	1.30148	806.30	1.04939	3.26	0
655	13:52:46.49	20.9405	14.32711	25.20	35.98	1.2	0.678078	15.0352	1.30152	806.32	1.04942	3.26	0
656	13:52:46.79	20.9380	14.32767	25.20	35.98	1.2	0.678102	15.0359	1.30152	806.32	1.04943	3.26	0
657	13:52:47.09	20.9395	14.32725	25.21	35.98	1.2	0.678084	15.0352	1.30148	806.32	1.04941	3.26	0
658	13:52:47.39	20.9330	14.32893	25.21	35.98	1.2	0.678162	15.0365	1.30148	806.30	1.04938	3.26	0
659	13:52:47.69	20.9305	14.32956	25.20	35.98	1.2	0.678192	15.0368	1.30144	806.30	1.04936	3.26	0
660	13:52:47.99	20.9275	14.33026	25.20	35.98	1.2	0.678222	15.0375	1.30148	806.30	1.04936	3.26	0
661	13:52:48.29	20.9285	14.33005	25.20	35.98	1.2	0.678216	15.0377	1.30148	806.30	1.04938	3.26	0
662	13:52:48.59	20.9325	14.32900	25.20	35.98	1.2	0.678168	15.0368	1.30148	806.32	1.04940	3.26	0
663	13:52:48.89	20.9280	14.33019	25.20	35.98	1.2	0.678222	15.0384	1.30148	806.32	1.04942	3.26	0
664	13:52:49.19	20.9270	14.33033	25.20	35.98	1.2	0.678228	15.0383	1.30148	806.32	1.04940	3.26	0
665	13:52:49.49	20.9255	14.33075	25.20	35.98	1.2	0.678246	15.0391	1.30148	806.34	1.04943	3.26	0
666	13:52:49.79	20.9280	14.33012	25.20	35.98	1.2	0.678222	15.0381	1.30148	806.32	1.04940	3.26	0
667	13:52:50.09	20.9305	14.32956	25.20	35.98	1.2	0.678192	15.0383	1.30152	806.34	1.04946	3.26	0
668	13:52:50.39	20.9335	14.32879	25.20	35.98	1.2	0.678156	15.0373	1.30148	806.34	1.04944	3.26	0
669	13:52:50.69	20.9300	14.32963	25.21	35.98	1.2	0.678198	15.0376	1.30148	806.32	1.04941	3.26	0
670	13:52:50.99	20.9310	14.32935	25.21	35.98	1.2	0.678186	15.0377	1.30152	806.32	1.04944	3.26	0
671	13:52:51.29	20.9300	14.32963	25.20	35.98	1.2	0.678198	15.0376	1.30148	806.32	1.04941	3.26	0
672	13:52:51.59	20.9295	14.32984	25.20	35.98	1.2	0.678204	15.0379	1.30148	806.32	1.04941	3.26	0
673	13:52:51.89	20.9280	14.33019	25.20	35.98	1.2	0.678222	15.0389	1.30152	806.34	1.04945	3.26	0
674	13:52:52.19	20.9240	14.33117	25.20	35.98	1.2	0.678270	15.0387	1.30144	806.30	1.04937	3.26	0
675	13:52:52.49	20.9235	14.33124	25.21	35.98	1.2	0.678276	15.0395	1.30148	806.32	1.04942	3.26	0
676	13:52:52.79	20.9250	14.33082	25.21	35.98	1.2	0.678252	15.0391	1.30148	806.32	1.04942	3.26	0
677	13:52:53.09	20.9260	14.33061	25.21	35.98	1.2	0.678246	15.0392	1.30148	806.34	1.04945	3.26	0
678	13:52:53.39	20.9270	14.33040	25.21	35.98	1.2	0.678234	15.0385	1.30148	806.32	1.04941	3.26	0
679	13:52:53.69	20.9280	14.33012	25.20	35.98	1.2	0.678216	15.0386	1.30152	806.32	1.04944	3.26	0
680	13:52:53.99	20.9300	14.32970	25.20	35.98	1.2	0.678198	15.0385	1.30152	806.34	1.04947	3.26	0
681	13:52:54.29	20.9225	14.33152	25.21	35.98	1.2	0.678288	15.0396	1.30148	806.32	1.04941	3.26	0
682	13:52:54.59	20.8835	14.34104	25.21	35.98	1.2	0.678738	15.0499	1.30148	806.34	1.04943	3.26	0
683	13:52:54.89	20.8800	14.34188	25.21	35.98	1.2	0.678780	15.0510	1.30152	806.34	1.04945	3.26	0
684	13:52:55.19	20.8785	14.34223	25.21	35.98	1.2	0.678792	15.0514	1.30148	806.34	1.04945	3.26	0
685	13:52:55.49	20.8825	14.34132	25.20	35.98	1.2	0.678744	15.0508	1.30152	806.34	1.04947	3.26	0
686	13:52:55.79	20.8840	14.34097	25.20	35.98	1.2	0.678732	15.0503	1.30152	806.34	1.04946	3.26	0
687	13:52:56.09	20.8745	14.34321	25.21	35.98	1.2	0.678840	15.0529	1.30152	806.36	1.04947	3.26	0
688	13:52:56.39	20.8615	14.34650	25.21	35.98	1.2	0.678996	15.0561	1.30152	806.34	1.04947	3.26	0
689	13:52:56.69	20.8555	14.34797	25.21	35.98	1.2	0.679062	15.0574	1.30148	806.34	1.04945	3.26	0
690	13:52:56.99	20.8555	14.34797	25.21	35.98	1.2	0.679062	15.0573	1.30148	806.34	1.04944	3.26	0
691	13:52:57.29	20.8590	14.34706	25.21	35.98	1.2	0.679020	15.0562	1.30148	806.34	1.04943	3.26	0
692	13:52:57.59	20.8590	14.34713	25.21	35.98	1.2	0.679026	15.0571	1.30152	806.36	1.04948	3.26	0
693	13:52:57.89	20.7295	14.37884	25.21	35.98	1.2	0.680526	15.0905	1.30152	806.36	1.04950	3.26	0
694	13:52:58.19	20.1575	14.51933	25.21	35.98	1.2	0.687180	15.2395	1.30148	806.46	1.04960	3.26	0
695	13:52:58.49	18.9515	14.82852	25.21	35.98	1.2	0.701808	15.5674	1.30148	806.64	1.04983	3.26	0
696	13:52:58.79	17.3285	15.25440	25.21	36.01	1.2	0.721968	16.0195	1.30148	806.88	1.05016	3.26	0
697	13:52:59.09	15.4070	15.78017	25.21	36.01	1.2	0.746850	16.5777	1.30148	807.18	1.05053	3.26	0
698	13:52:59.39	13.3490	16.37314	25.21	36.01	1.2	0.774918	17.2083	1.30148	807.54	1.05101	3.26	0
699	13:52:59.69	11.3840	16.97892	25.21	36.01	1.2	0.803586	17.8516	1.30144	807.86	1.05140	3.26	0
700	13:52:59.99	9.5925	17.56111	25.21	36.14	1.2	0.831150	18.4720	1.30148	808.22	1.05187	3.26	0
701	13:53:00.29	7.9515	18.09843	25.21	36.14	1.2	0.856578	19.0431	1.30148	808.48	1.05220	3.26	0
702	13:53:00.59	6.5945	18.56253	25.21	36.27	1.2	0.878556	19.5376	1.30148	808.72	1.05253	3.26	0
703	13:53:00.89	5.4265	18.97840	25.21	36.27	1.2	0.898236	19.9800	1.30144	808.94	1.05277	3.26	0
704	13:53:01.19	4.4675	19.33148	25.21	36.47	1.2	0.914958	20.3565	1.30144	809.12	1.05302	3.26	0
705	13:53:01.49	3.7195	19.61477	25.21	36.47	1.2	0.928368	20.6591	1.30148	809.28	1.05325	3.26	0
706	13:53:01.79	3.0340	19.87979	25.21	36.74	1.2	0.940932	20.9422	1.30148	809.42	1.05344	3.26	0
707	13:53:02.09	2.4740	20.10141	25.21	36.74	1.2	0.951420	21.1785	1.30148	809.52	1.05358	3.26	0
708	13:53:02.39	2.0225	20.28208	25.21	37.01	1.2	0.959988	21.3709	1.30144	809.62	1.05368	3.26	0
709	13:53:02.69	1.6545	20.43188	25.21	37.01	1.2	0.967080	21.5297	1.30140	809.68	1.05373	3.26	0
710	13:53:02.99	1.3605	20.55242	25.21	37.24	1.2	0.972804	21.6593	1.30144	809.76	1.05385	3.26	0
711	13:53:03.29	1.1200	20.65385	25.21	37.24	1.2	0.977604	21.7673	1.30144	809.80	1.05391	3.26	0
712	13:53:03.59	0.9265	20.73785	25.21	37.51	1.2	0.981600	21.8574	1.30144	809.84	1.05398	3.26	0
713	13:53:03.89	0.7795	20.80421	25.21	37.51	1.2	0.984738	21.9277	1.30144	809.88	1.05400	3.26	0
714	13:53:04.19	0.6515	20.85881	25.21	37.71	1.2	0.987336	21.9859	1.30144	809.90	1.05403	3.26	0
715	13:53:04.49	0.5530	20.90053	25.22	37.71	1.2	0.989316	22.0309	1.30144	809.92	1.05409	3.26	0
716	13:53:04.79	0.4595	20.93938	25.22	37.95	1.2	0.991176	22.0723	1.30144	809.94	1.05410	3.26	0
717	13:53:05.09	0.3900	20.96815	25.21	37.95	1.2	0.992532	22.1041	1.30148	809.98	1.05418	3.26	0
718	13:53:05.39	0.3310	20.99230	25.21	38.14	1.2	0.993690	22.1291	1.30148	809.96	1.05415	3.26	0
719	13:53:05.69	0.2835	21.01183	25.21	38.14	1.2	0.994614	22.1502	1.30144	810.00	1.05418	3.26	0
720	13:53:05.99	0.2445	21.02765	25.21	38.31	1.2	0.995370	22.1659	1.30144	809.98	1.05413	3.26	0
721	13:53:06.29	0.2125	21.04053	25.21	38.31	1.2	0.995982	22.1800	1.30144	810.00	1.05415	3.26	0
722	13:53:06.59	0.1850	21.05117	25.21	38.51	1.2	0.996498	22.1922	1.30148	810.00	1.05421	3.26	0
723	13:53:06.89	0.1655	21.05894	25.21	38.51	1.2	0.996870	22.2011	1.30148	810.04	1.05424	3.26	0
