Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
218	13:50:35.39	22.4370	13.53408	25.97	32.94	1.1	0.659508	13.0931	1.24928	774.36	0.96742	3.28	0
219	13:50:35.69	22.4715	13.52610	25.98	32.94	1.1	0.659118	13.0859	1.24932	774.38	0.96746	3.28	0
220	13:50:35.99	22.3900	13.54486	25.98	32.94	1.1	0.660036	13.1043	1.24932	774.40	0.96748	3.28	0
221	13:50:36.29	22.2230	13.58308	25.97	32.94	1.1	0.661896	13.1423	1.24936	774.44	0.96755	3.28	0
222	13:50:36.59	22.0720	13.61773	25.97	32.94	1.1	0.663582	13.1755	1.24936	774.44	0.96753	3.28	0
223	13:50:36.89	22.0410	13.62487	25.97	32.94	1.1	0.663930	13.1823	1.24932	774.44	0.96752	3.28	0
224	13:50:37.19	22.0850	13.61472	25.97	32.94	1.1	0.663438	13.1724	1.24932	774.42	0.96751	3.28	0
225	13:50:37.49	22.0650	13.61934	25.97	32.94	1.1	0.663660	13.1771	1.24932	774.44	0.96753	3.28	0
226	13:50:37.79	21.9375	13.64923	25.97	32.99	1.1	0.665118	13.2061	1.24932	774.44	0.96754	3.28	0
227	13:50:38.09	21.8300	13.67485	25.98	32.99	1.1	0.666372	13.2317	1.24936	774.48	0.96759	3.28	0
228	13:50:38.39	21.8070	13.68038	25.98	32.99	1.1	0.666642	13.2364	1.24932	774.46	0.96755	3.28	0
229	13:50:38.69	21.8160	13.67828	25.98	32.99	1.1	0.666540	13.2344	1.24932	774.46	0.96755	3.28	0
230	13:50:38.99	21.8760	13.66386	25.98	33.02	1.1	0.665838	13.2210	1.24936	774.48	0.96759	3.28	0
231	13:50:39.29	21.9000	13.65812	25.97	33.02	1.1	0.665556	13.2149	1.24932	774.46	0.96755	3.28	0
232	13:50:39.59	21.7095	13.70383	25.97	33.06	1.1	0.667788	13.2592	1.24932	774.48	0.96755	3.28	0
233	13:50:39.89	21.5880	13.73288	25.98	33.06	1.1	0.669204	13.2880	1.24936	774.48	0.96760	3.28	0
234	13:50:40.19	21.7475	13.69459	25.98	33.06	1.1	0.667338	13.2499	1.24932	774.46	0.96753	3.28	0
235	13:50:40.49	21.7015	13.70558	25.98	33.06	1.1	0.667872	13.2616	1.24936	774.50	0.96760	3.28	0
236	13:50:40.79	21.4905	13.75612	25.98	33.15	1.1	0.670338	13.3104	1.24932	774.50	0.96760	3.28	0
237	13:50:41.09	21.4190	13.77334	25.98	33.15	1.1	0.671178	13.3272	1.24932	774.50	0.96761	3.28	0
238	13:50:41.39	21.4545	13.76473	25.98	33.15	1.1	0.670758	13.3192	1.24936	774.52	0.96763	3.28	0
239	13:50:41.69	21.4845	13.75766	25.97	33.15	1.1	0.670410	13.3122	1.24932	774.52	0.96763	3.28	0
240	13:50:41.99	21.5195	13.74919	25.97	33.18	1.1	0.670002	13.3037	1.24932	774.50	0.96760	3.28	0
241	13:50:42.29	21.5670	13.73785	25.98	33.18	1.1	0.669450	13.2932	1.24936	774.50	0.96764	3.28	0
242	13:50:42.59	21.7755	13.68780	25.98	33.18	1.1	0.667014	13.2439	1.24936	774.46	0.96757	3.28	0
243	13:50:42.89	21.9980	13.63446	25.98	33.18	1.1	0.664410	13.1917	1.24932	774.44	0.96753	3.28	0
244	13:50:43.19	22.0035	13.63306	25.98	33.22	1.1	0.664344	13.1904	1.24932	774.44	0.96754	3.28	0
245	13:50:43.49	21.9275	13.65126	25.97	33.22	1.1	0.665232	13.2086	1.24936	774.46	0.96758	3.28	0
246	13:50:43.79	21.7990	13.68220	25.97	33.22	1.1	0.666738	13.2387	1.24936	774.48	0.96758	3.28	0
247	13:50:44.09	21.6875	13.70880	25.98	33.22	1.1	0.668040	13.2649	1.24936	774.50	0.96762	3.28	0
248	13:50:44.39	21.5615	13.73911	25.98	33.22	1.1	0.669516	13.2948	1.24936	774.52	0.96767	3.28	0
249	13:50:44.69	21.4900	13.75626	25.98	33.22	1.1	0.670350	13.3111	1.24936	774.52	0.96764	3.28	0
250	13:50:44.99	21.4105	13.77530	25.98	33.22	1.1	0.671280	13.3301	1.24936	774.54	0.96768	3.28	0
251	13:50:45.29	21.3165	13.79791	25.97	33.22	1.1	0.672378	13.3515	1.24932	774.54	0.96765	3.28	0
252	13:50:45.59	21.3185	13.79735	25.97	33.22	1.1	0.672348	13.3507	1.24932	774.52	0.96763	3.28	0
253	13:50:45.89	21.3495	13.78993	25.98	33.22	1.1	0.671988	13.3437	1.24932	774.52	0.96764	3.28	0
254	13:50:46.19	21.3615	13.78706	25.98	33.22	1.1	0.671850	13.3409	1.24932	774.54	0.96764	3.28	0
255	13:50:46.49	21.4350	13.76942	25.98	33.22	1.1	0.670992	13.3241	1.24936	774.52	0.96766	3.28	0
256	13:50:46.79	21.5400	13.74422	25.98	33.26	1.1	0.669762	13.2989	1.24932	774.50	0.96760	3.28	0
257	13:50:47.09	21.6365	13.72105	25.97	33.26	1.1	0.668634	13.2768	1.24936	774.50	0.96762	3.28	0
258	13:50:47.39	21.7000	13.70586	25.97	33.30	1.1	0.667896	13.2620	1.24936	774.50	0.96761	3.28	0
259	13:50:47.69	21.6985	13.70607	25.98	33.30	1.1	0.667908	13.2623	1.24936	774.50	0.96763	3.28	0
260	13:50:47.99	21.6060	13.72833	25.98	33.30	1.1	0.668994	13.2833	1.24932	774.50	0.96758	3.28	0
261	13:50:48.29	21.5315	13.74618	25.98	33.30	1.1	0.669864	13.3012	1.24936	774.52	0.96763	3.28	0
262	13:50:48.59	21.4585	13.76375	25.98	33.30	1.1	0.670716	13.3182	1.24932	774.52	0.96763	3.28	0
263	13:50:48.89	21.4155	13.77404	25.97	33.30	1.1	0.671220	13.3279	1.24932	774.52	0.96761	3.28	0
264	13:50:49.19	21.3810	13.78230	25.97	33.30	1.1	0.671622	13.3363	1.24932	774.52	0.96764	3.28	0
265	13:50:49.49	21.3830	13.78188	25.97	33.30	1.1	0.671598	13.3357	1.24932	774.52	0.96763	3.28	0
266	13:50:49.79	21.4095	13.77551	25.97	33.30	1.1	0.671292	13.3294	1.24932	774.52	0.96762	3.28	0
267	13:50:50.09	21.4270	13.77124	25.97	33.30	1.1	0.671082	13.3246	1.24928	774.50	0.96757	3.28	0
268	13:50:50.39	21.5020	13.75325	25.97	33.30	1.1	0.670206	13.3080	1.24932	774.52	0.96763	3.28	0
269	13:50:50.69	21.5010	13.75346	25.98	33.30	1.1	0.670218	13.3078	1.24932	774.50	0.96760	3.28	0
270	13:50:50.99	21.4675	13.76151	25.98	33.30	1.1	0.670608	13.3162	1.24936	774.52	0.96764	3.28	0
271	13:50:51.29	21.4405	13.76795	25.98	33.30	1.1	0.670926	13.3220	1.24932	774.50	0.96761	3.28	0
272	13:50:51.59	21.4180	13.77334	25.98	33.30	1.1	0.671190	13.3273	1.24932	774.50	0.96761	3.28	0
273	13:50:51.89	21.3945	13.77894	25.98	33.30	1.1	0.671460	13.3325	1.24932	774.50	0.96760	3.28	0
274	13:50:52.19	21.3745	13.78384	25.98	33.30	1.1	0.671700	13.3377	1.24932	774.52	0.96764	3.28	0
275	13:50:52.49	21.3560	13.78825	25.98	33.30	1.1	0.671916	13.3420	1.24932	774.52	0.96763	3.28	0
276	13:50:52.79	21.3385	13.79245	25.98	33.30	1.1	0.672120	13.3462	1.24932	774.54	0.96764	3.28	0
277	13:50:53.09	21.3345	13.79343	25.98	33.30	1.1	0.672168	13.3472	1.24932	774.54	0.96765	3.28	0
278	13:50:53.39	21.3515	13.78937	25.98	33.30	1.1	0.671970	13.3427	1.24932	774.52	0.96761	3.28	0
279	13:50:53.69	21.3905	13.77992	25.98	33.30	1.1	0.671508	13.3341	1.24932	774.54	0.96764	3.28	0
280	13:50:53.99	21.4075	13.77593	25.98	33.30	1.1	0.671316	13.3297	1.24932	774.52	0.96761	3.28	0
281	13:50:54.29	21.4000	13.77775	25.97	33.30	1.1	0.671400	13.3314	1.24932	774.52	0.96760	3.28	0
282	13:50:54.59	21.3890	13.78034	25.97	33.34	1.1	0.671532	13.3342	1.24932	774.52	0.96763	3.28	0
283	13:50:54.89	21.3840	13.78146	25.98	33.34	1.1	0.671586	13.3353	1.24932	774.52	0.96763	3.28	0
284	13:50:55.19	21.3890	13.78027	25.98	33.34	1.1	0.671526	13.3344	1.24932	774.52	0.96764	3.28	0
285	13:50:55.49	21.3930	13.77929	25.98	33.34	1.1	0.671478	13.3335	1.24932	774.54	0.96764	3.28	0
286	13:50:55.79	21.3825	13.78188	25.98	33.34	1.1	0.671604	13.3358	1.24932	774.52	0.96763	3.28	0
287	13:50:56.09	21.3655	13.78587	25.98	33.34	1.1	0.671802	13.3395	1.24932	774.52	0.96762	3.28	0
288	13:50:56.39	21.3535	13.78874	25.98	33.34	1.1	0.671940	13.3426	1.24932	774.54	0.96764	3.28	0
289	13:50:56.69	21.3475	13.79028	25.98	33.34	1.1	0.672018	13.3448	1.24936	774.54	0.96769	3.28	0
290	13:50:56.99	21.3465	13.79042	25.98	33.34	1.1	0.672024	13.3444	1.24932	774.54	0.96766	3.28	0
291	13:50:57.29	21.3535	13.78888	25.98	33.34	1.1	0.671946	13.3430	1.24932	774.54	0.96767	3.28	0
292	13:50:57.59	21.3630	13.78650	25.98	33.34	1.1	0.671832	13.3403	1.24932	774.54	0.96764	3.28	0
293	13:50:57.89	21.3690	13.78510	25.98	33.34	1.1	0.671760	13.3393	1.24936	774.54	0.96766	3.28	0
294	13:50:58.19	21.3675	13.78545	25.98	33.34	1.1	0.671778	13.3394	1.24932	774.52	0.96764	3.28	0
295	13:50:58.49	21.3585	13.78755	25.98	33.34	1.1	0.671880	13.3418	1.24936	774.54	0.96767	3.28	0
296	13:50:58.79	21.3530	13.78888	25.98	33.38	1.1	0.671946	13.3426	1.24932	774.54	0.96764	3.28	0
297	13:50:59.09	21.3480	13.79000	25.98	33.38	1.1	0.672006	13.3440	1.24936	774.54	0.96766	3.28	0
298	13:50:59.39	21.3495	13.78965	25.98	33.38	1.1	0.671988	13.3435	1.24932	774.54	0.96764	3.28	0
299	13:50:59.69	21.3435	13.79112	25.98	33.38	1.1	0.672060	13.3449	1.24932	774.54	0.96765	3.28	0
300	13:50:59.99	21.3390	13.79224	25.98	33.38	1.1	0.672114	13.3457	1.24932	774.52	0.96762	3.28	0
301	13:51:00.29	21.3400	13.79203	25.98	33.38	1.1	0.672102	13.3456	1.24932	774.52	0.96763	3.28	0
302	13:51:00.59	21.3375	13.79259	25.98	33.38	1.1	0.672132	13.3463	1.24932	774.52	0.96764	3.28	0
303	13:51:00.89	21.3300	13.79434	25.98	33.38	1.1	0.672216	13.3488	1.24936	774.56	0.96770	3.28	0
304	13:51:01.19	21.3230	13.79609	25.98	33.38	1.1	0.672300	13.3494	1.24932	774.52	0.96763	3.28	0
305	13:51:01.49	21.3185	13.79721	25.98	33.38	1.1	0.672354	13.3506	1.24932	774.52	0.96763	3.28	0
306	13:51:01.79	21.3170	13.79749	25.98	33.38	1.1	0.672372	13.3514	1.24936	774.54	0.96767	3.28	0
307	13:51:02.09	21.3190	13.79707	25.98	33.38	1.1	0.672348	13.3508	1.24932	774.54	0.96766	3.28	0
308	13:51:02.39	21.3210	13.79658	25.98	33.38	1.1	0.672324	13.3507	1.24936	774.54	0.96769	3.28	0
309	13:51:02.69	21.3240	13.79588	25.98	33.38	1.1	0.672288	13.3498	1.24936	774.54	0.96766	3.28	0
310	13:51:02.99	21.3230	13.79602	25.98	33.38	1.1	0.672300	13.3496	1.24932	774.54	0.96764	3.28	0
311	13:51:03.29	21.3255	13.79546	25.98	33.38	1.1	0.672270	13.3489	1.24932	774.52	0.96763	3.28	0
312	13:51:03.59	21.3250	13.79567	25.98	33.38	1.1	0.672282	13.3486	1.24928	774.52	0.96760	3.28	0
313	13:51:03.89	21.3295	13.79455	25.98	33.38	1.1	0.672222	13.3484	1.24936	774.54	0.96766	3.28	0
314	13:51:04.19	21.3295	13.79448	25.98	33.42	1.1	0.672222	13.3486	1.24932	774.56	0.96767	3.28	0
315	13:51:04.49	21.3325	13.79378	25.98	33.42	1.1	0.672192	13.3476	1.24932	774.54	0.96765	3.28	0
316	13:51:04.79	21.3345	13.79329	25.98	33.42	1.1	0.672168	13.3472	1.24932	774.54	0.96766	3.28	0
317	13:51:05.09	21.3355	13.79308	25.97	33.42	1.1	0.672156	13.3468	1.24932	774.52	0.96764	3.28	0
318	13:51:05.39	21.3355	13.79308	25.97	33.42	1.1	0.672156	13.3465	1.24932	774.52	0.96762	3.28	0
319	13:51:05.69	21.3390	13.79217	25.98	33.42	1.1	0.672108	13.3467	1.24936	774.56	0.96770	3.28	0
320	13:51:05.99	21.3365	13.79280	25.98	33.42	1.1	0.672144	13.3473	1.24936	774.56	0.96770	3.28	0
321	13:51:06.29	21.3375	13.79252	25.98	33.42	1.1	0.672126	13.3464	1.24936	774.54	0.96766	3.28	0
322	13:51:06.59	21.3335	13.79350	25.98	33.42	1.1	0.672174	13.3475	1.24936	774.54	0.96767	3.28	0
323	13:51:06.89	21.3330	13.79371	25.98	33.42	1.1	0.672186	13.3480	1.24936	774.56	0.96769	3.28	0
324	13:51:07.19	21.3305	13.79420	25.98	33.42	1.1	0.672210	13.3486	1.24936	774.54	0.96769	3.28	0
325	13:51:07.49	21.3350	13.79315	25.98	33.42	1.1	0.672156	13.3472	1.24936	774.54	0.96767	3.28	0
326	13:51:07.79	21.3330	13.79364	25.98	33.42	1.1	0.672186	13.3473	1.24932	774.54	0.96764	3.28	0
327	13:51:08.09	21.3295	13.79441	25.98	33.42	1.1	0.672222	13.3481	1.24932	774.54	0.96764	3.28	0
328	13:51:08.39	21.3230	13.79602	25.98	33.42	1.1	0.672300	13.3496	1.24932	774.52	0.96764	3.28	0
329	13:51:08.69	21.3190	13.79707	25.98	33.42	1.1	0.672348	13.3505	1.24932	774.52	0.96763	3.28	0
330	13:51:08.99	21.3190	13.79700	25.98	33.42	1.1	0.672348	13.3508	1.24932	774.54	0.96766	3.28	0
331	13:51:09.29	21.3180	13.79728	25.98	33.42	1.1	0.672360	13.3513	1.24932	774.54	0.96767	3.28	0
332	13:51:09.59	21.3185	13.79707	25.98	33.42	1.1	0.672354	13.3508	1.24932	774.54	0.96766	3.28	0
333	13:51:09.89	21.3175	13.79728	25.98	33.42	1.1	0.672360	13.3509	1.24932	774.54	0.96764	3.28	0
334	13:51:10.19	21.3200	13.79679	25.98	33.42	1.1	0.672336	13.3506	1.24932	774.54	0.96766	3.28	0
335	13:51:10.49	21.3160	13.79763	25.98	33.42	1.1	0.672378	13.3510	1.24932	774.54	0.96763	3.28	0
336	13:51:10.79	21.3190	13.79700	25.98	33.42	1.1	0.672348	13.3507	1.24932	774.54	0.96766	3.28	0
337	13:51:11.09	21.3210	13.79651	25.98	33.42	1.1	0.672324	13.3502	1.24932	774.54	0.96765	3.28	0
338	13:51:11.39	21.3240	13.79574	25.98	33.42	1.1	0.672288	13.3498	1.24932	774.54	0.96767	3.28	0
339	13:51:11.69	21.3200	13.79672	25.98	33.42	1.1	0.672330	13.3503	1.24932	774.54	0.96764	3.28	0
340	13:51:11.99	21.3230	13.79609	25.98	33.42	1.1	0.672300	13.3500	1.24936	774.54	0.96766	3.28	0
341	13:51:12.29	21.3155	13.79784	25.98	33.42	1.1	0.672390	13.3514	1.24932	774.54	0.96764	3.28	0
342	13:51:12.59	21.3145	13.79805	25.98	33.42	1.1	0.672396	13.3518	1.24932	774.54	0.96766	3.28	0
343	13:51:12.89	21.3140	13.79819	25.98	33.42	1.1	0.672402	13.3518	1.24932	774.54	0.96765	3.28	0
344	13:51:13.19	21.3115	13.79882	25.98	33.42	1.1	0.672438	13.3523	1.24932	774.52	0.96764	3.28	0
345	13:51:13.49	21.3160	13.79770	25.98	33.42	1.1	0.672384	13.3521	1.24936	774.56	0.96770	3.28	0
346	13:51:13.79	21.3115	13.79882	25.98	33.42	1.1	0.672438	13.3522	1.24932	774.52	0.96764	3.28	0
347	13:51:14.09	21.3170	13.79742	25.98	33.42	1.1	0.672366	13.3514	1.24936	774.54	0.96767	3.28	0
348	13:51:14.39	21.3155	13.79784	25.98	33.42	1.1	0.672384	13.3517	1.24932	774.54	0.96767	3.28	0
349	13:51:14.69	21.3185	13.79714	25.98	33.42	1.1	0.672354	13.3510	1.24932	774.54	0.96767	3.28	0
350	13:51:14.99	21.3175	13.79735	25.98	33.46	1.1	0.672366	13.3512	1.24932	774.54	0.96767	3.28	0
351	13:51:15.29	21.3165	13.79749	25.98	33.46	1.1	0.672372	13.3511	1.24932	774.54	0.96765	3.28	0
352	13:51:15.59	21.3165	13.79756	25.98	33.42	1.1	0.672372	13.3510	1.24932	774.52	0.96763	3.28	0
353	13:51:15.89	21.3180	13.79728	25.98	33.42	1.1	0.672360	13.3512	1.24936	774.54	0.96767	3.28	0
354	13:51:16.19	21.3165	13.79756	25.98	33.46	1.1	0.672378	13.3512	1.24932	774.54	0.96765	3.28	0
355	13:51:16.49	21.3170	13.79749	25.98	33.46	1.1	0.672372	13.3514	1.24936	774.54	0.96767	3.28	0
356	13:51:16.79	21.3160	13.79770	25.98	33.46	1.1	0.672384	13.3512	1.24932	774.54	0.96765	3.28	0
357	13:51:17.09	21.3175	13.79728	25.98	33.46	1.1	0.672360	13.3519	1.24936	774.58	0.96772	3.28	0
358	13:51:17.39	21.3160	13.79770	25.98	33.46	1.1	0.672384	13.3514	1.24932	774.54	0.96766	3.28	0
359	13:51:17.69	21.3160	13.79763	25.98	33.46	1.1	0.672378	13.3512	1.24932	774.54	0.96764	3.28	0
360	13:51:17.99	21.3155	13.79777	25.98	33.46	1.1	0.672384	13.3515	1.24932	774.54	0.96766	3.28	0
361	13:51:18.29	21.3150	13.79784	25.98	33.46	1.1	0.672390	13.3510	1.24932	774.52	0.96761	3.28	0
362	13:51:18.59	21.3145	13.79812	25.98	33.42	1.1	0.672402	13.3514	1.24932	774.52	0.96763	3.28	0
363	13:51:18.89	21.3155	13.79784	25.98	33.42	1.1	0.672390	13.3517	1.24936	774.54	0.96766	3.28	0
364	13:51:19.19	21.3145	13.79798	25.98	33.46	1.1	0.672396	13.3518	1.24932	774.54	0.96766	3.28	0
365	13:51:19.49	21.3130	13.79840	25.98	33.46	1.1	0.672420	13.3521	1.24932	774.54	0.96766	3.28	0
366	13:51:19.79	21.3130	13.79840	25.98	33.46	1.1	0.672414	13.3520	1.24932	774.54	0.96765	3.28	0
367	13:51:20.09	21.3125	13.79847	25.98	33.46	1.1	0.672420	13.3519	1.24932	774.54	0.96763	3.28	0
368	13:51:20.39	21.3150	13.79791	25.98	33.46	1.1	0.672390	13.3516	1.24932	774.54	0.96766	3.28	0
369	13:51:20.69	21.3130	13.79840	25.98	33.46	1.1	0.672420	13.3519	1.24932	774.54	0.96764	3.28	0
370	13:51:20.99	21.3115	13.79882	25.98	33.42	1.1	0.672438	13.3524	1.24932	774.54	0.96765	3.28	0
371	13:51:21.29	21.3110	13.79889	25.98	33.42	1.1	0.672438	13.3523	1.24932	774.52	0.96763	3.28	0
372	13:51:21.59	21.3130	13.79833	25.98	33.46	1.1	0.672414	13.3523	1.24936	774.54	0.96767	3.28	0
373	13:51:21.89	21.3130	13.79847	25.98	33.46	1.1	0.672420	13.3531	1.24940	774.56	0.96773	3.28	0
374	13:51:22.19	21.3095	13.79924	25.98	33.46	1.1	0.672456	13.3535	1.24936	774.56	0.96770	3.28	0
375	13:51:22.49	21.3075	13.79973	25.98	33.46	1.1	0.672480	13.3538	1.24936	774.56	0.96769	3.28	0
376	13:51:22.79	21.3095	13.79924	25.98	33.46	1.1	0.672462	13.3532	1.24936	774.54	0.96767	3.28	0
377	13:51:23.09	21.3105	13.79896	25.98	33.46	1.1	0.672444	13.3529	1.24932	774.54	0.96767	3.28	0
378	13:51:23.39	21.3105	13.79903	25.98	33.46	1.1	0.672450	13.3530	1.24932	774.56	0.96767	3.28	0
379	13:51:23.69	21.3075	13.79966	25.98	33.46	1.1	0.672480	13.3529	1.24932	774.52	0.96763	3.28	0
380	13:51:23.99	21.3105	13.79903	25.98	33.46	1.1	0.672450	13.3530	1.24936	774.54	0.96767	3.28	0
381	13:51:24.29	21.3095	13.79917	25.98	33.46	1.1	0.672456	13.3529	1.24932	774.54	0.96766	3.28	0
382	13:51:24.59	21.3080	13.79959	25.98	33.46	1.1	0.672474	13.3529	1.24932	774.52	0.96763	3.28	0
383	13:51:24.89	21.3060	13.80008	25.98	33.46	1.1	0.672498	13.3536	1.24932	774.54	0.96764	3.28	0
384	13:51:25.19	21.3070	13.79980	25.98	33.46	1.1	0.672486	13.3537	1.24936	774.54	0.96767	3.28	0
385	13:51:25.49	21.3060	13.80001	25.98	33.46	1.1	0.672498	13.3534	1.24932	774.54	0.96763	3.28	0
386	13:51:25.79	21.3050	13.80036	25.98	33.46	1.1	0.672516	13.3532	1.24928	774.52	0.96760	3.28	0
387	13:51:26.09	21.3075	13.79966	25.98	33.46	1.1	0.672480	13.3528	1.24932	774.52	0.96762	3.28	0
388	13:51:26.39	21.3065	13.79994	25.98	33.46	1.1	0.672492	13.3533	1.24932	774.54	0.96764	3.28	0
389	13:51:26.69	21.3060	13.80001	25.99	33.46	1.1	0.672498	13.3534	1.24932	774.54	0.96764	3.28	0
390	13:51:26.99	21.3065	13.79994	25.99	33.46	1.1	0.672492	13.3535	1.24932	774.54	0.96766	3.28	0
391	13:51:27.29	21.3050	13.80036	25.98	33.46	1.1	0.672510	13.3533	1.24932	774.52	0.96761	3.28	0
392	13:51:27.59	21.3070	13.79980	25.98	33.46	1.1	0.672486	13.3533	1.24932	774.54	0.96764	3.28	0
393	13:51:27.89	21.3035	13.80071	25.98	33.46	1.1	0.672528	13.3545	1.24932	774.54	0.96766	3.28	0
394	13:51:28.19	21.3045	13.80043	25.98	33.46	1.1	0.672516	13.3538	1.24932	774.52	0.96763	3.28	0
395	13:51:28.49	21.3050	13.80029	25.98	33.46	1.1	0.672510	13.3537	1.24932	774.54	0.96764	3.28	0
396	13:51:28.79	21.3055	13.80022	25.98	33.46	1.1	0.672504	13.3543	1.24936	774.56	0.96769	3.28	0
397	13:51:29.09	21.3045	13.80043	25.98	33.46	1.1	0.672516	13.3547	1.24936	774.56	0.96770	3.28	0
398	13:51:29.39	21.3025	13.80092	25.98	33.46	1.1	0.672540	13.3542	1.24932	774.52	0.96763	3.28	0
399	13:51:29.69	21.3035	13.80078	25.97	33.46	1.1	0.672528	13.3548	1.24936	774.54	0.96769	3.28	0
400	13:51:29.99	21.3015	13.80127	25.97	33.46	1.1	0.672552	13.3552	1.24932	774.56	0.96768	3.28	0
401	13:51:30.29	21.3020	13.80106	25.98	33.46	1.1	0.672546	13.3545	1.24932	774.52	0.96765	3.28	0
402	13:51:30.59	21.2995	13.80162	25.98	33.46	1.1	0.672570	13.3547	1.24932	774.52	0.96762	3.28	0
403	13:51:30.89	21.3020	13.80099	25.98	33.46	1.1	0.672546	13.3549	1.24936	774.54	0.96768	3.28	0
404	13:51:31.19	21.3015	13.80113	25.98	33.46	1.1	0.672552	13.3548	1.24932	774.54	0.96766	3.28	0
405	13:51:31.49	21.2995	13.80162	25.99	33.46	1.1	0.672576	13.3552	1.24932	774.54	0.96766	3.28	0
406	13:51:31.79	21.2985	13.80176	25.99	33.46	1.1	0.672582	13.3552	1.24932	774.54	0.96765	3.28	0
407	13:51:32.09	21.2985	13.80190	25.98	33.46	1.1	0.672588	13.3552	1.24932	774.54	0.96763	3.28	0
408	13:51:32.39	21.2975	13.80204	25.98	33.46	1.1	0.672594	13.3556	1.24932	774.54	0.96765	3.28	0
409	13:51:32.69	21.3000	13.80155	25.98	33.46	1.1	0.672570	13.3551	1.24932	774.54	0.96765	3.28	0
410	13:51:32.99	21.3000	13.80148	25.98	33.46	1.1	0.672570	13.3547	1.24932	774.52	0.96763	3.28	0
411	13:51:33.29	21.2995	13.80162	25.98	33.46	1.1	0.672576	13.3552	1.24932	774.54	0.96765	3.28	0
412	13:51:33.59	21.2980	13.80197	25.98	33.46	1.1	0.672594	13.3556	1.24932	774.54	0.96766	3.28	0
413	13:51:33.89	21.3000	13.80148	25.98	33.46	1.1	0.672564	13.3548	1.24932	774.54	0.96764	3.28	0
414	13:51:34.19	21.2980	13.80204	25.98	33.46	1.1	0.672594	13.3557	1.24932	774.54	0.96766	3.28	0
415	13:51:34.49	21.2980	13.80197	25.98	33.46	1.1	0.672594	13.3558	1.24936	774.54	0.96767	3.28	0
416	13:51:34.79	21.2965	13.80239	25.98	33.46	1.1	0.672612	13.3559	1.24932	774.54	0.96766	3.28	0
417	13:51:35.09	21.2955	13.80253	25.98	33.46	1.1	0.672618	13.3560	1.24932	774.54	0.96764	3.28	0
418	13:51:35.39	21.2975	13.80211	25.98	33.46	1.1	0.672600	13.3559	1.24932	774.54	0.96767	3.28	0
419	13:51:35.69	21.2980	13.80204	25.98	33.46	1.1	0.672594	13.3557	1.24936	774.54	0.96766	3.28	0
420	13:51:35.99	21.2985	13.80190	25.98	33.46	1.1	0.672588	13.3562	1.24936	774.56	0.96771	3.28	0
421	13:51:36.29	21.2975	13.80204	25.98	33.46	1.1	0.672594	13.3556	1.24936	774.52	0.96765	3.28	0
422	13:51:36.59	21.2970	13.80218	25.98	33.46	1.1	0.672600	13.3557	1.24932	774.54	0.96765	3.28	0
423	13:51:36.89	21.2945	13.80281	25.98	33.46	1.1	0.672630	13.3562	1.24932	774.54	0.96764	3.28	0
424	13:51:37.19	21.2940	13.80295	25.98	33.46	1.1	0.672636	13.3559	1.24928	774.54	0.96761	3.28	0
425	13:51:37.49	21.2975	13.80211	25.98	33.46	1.1	0.672600	13.3559	1.24936	774.54	0.96767	3.28	0
426	13:51:37.79	21.2950	13.80274	25.98	33.46	1.1	0.672630	13.3561	1.24932	774.54	0.96764	3.28	0
427	13:51:38.09	21.2920	13.80337	25.98	33.46	1.1	0.672660	13.3566	1.24932	774.54	0.96763	3.28	0
428	13:51:38.39	21.2915	13.80358	25.98	33.46	1.1	0.672672	13.3566	1.24928	774.52	0.96761	3.28	0
429	13:51:38.69	21.2945	13.80281	25.98	33.46	1.1	0.672630	13.3567	1.24936	774.56	0.96768	3.28	0
430	13:51:38.99	21.2945	13.80288	25.98	33.46	1.1	0.672636	13.3564	1.24932	774.54	0.96766	3.28	0
431	13:51:39.29	21.2920	13.80344	25.98	33.46	1.1	0.672666	13.3569	1.24932	774.54	0.96765	3.28	0
432	13:51:39.59	21.2920	13.80337	25.98	33.46	1.1	0.672660	13.3569	1.24932	774.54	0.96765	3.28	0
433	13:51:39.89	21.2945	13.80288	25.98	33.46	1.1	0.672636	13.3564	1.24932	774.54	0.96766	3.28	0
434	13:51:40.19	21.2935	13.80302	25.98	33.46	1.1	0.672642	13.3569	1.24936	774.54	0.96768	3.28	0
435	13:51:40.49	21.2920	13.80337	25.98	33.46	1.1	0.672660	13.3570	1.24932	774.54	0.96766	3.28	0
436	13:51:40.79	21.2915	13.80351	25.98	33.46	1.1	0.672666	13.3573	1.24936	774.54	0.96767	3.28	0
437	13:51:41.09	21.2915	13.80358	25.98	33.46	1.1	0.672672	13.3575	1.24936	774.54	0.96769	3.28	0
438	13:51:41.39	21.2915	13.80358	25.98	33.46	1.1	0.672672	13.3575	1.24936	774.56	0.96769	3.28	0
439	13:51:41.69	21.2915	13.80358	25.98	33.46	1.1	0.672672	13.3575	1.24936	774.54	0.96769	3.28	0
