Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
13895	12:54:23.21	0.0370	20.52288	22.41	42.77	1.2	0.999300	19.8140	1.24740	773.96	0.96546	3.28	0
13896	12:54:23.51	0.0375	20.52274	22.41	42.74	1.2	0.999288	19.8134	1.24740	773.96	0.96544	3.28	0
13897	12:54:23.81	0.0365	20.52302	22.42	42.74	1.2	0.999306	19.8141	1.24740	773.96	0.96545	3.28	0
13898	12:54:24.11	0.0380	20.52232	22.42	42.74	1.2	0.999276	19.8138	1.24744	773.98	0.96548	3.28	0
13899	12:54:24.41	0.0375	20.52253	22.42	42.74	1.2	0.999288	19.8137	1.24740	773.96	0.96546	3.28	0
13900	12:54:24.71	0.0375	20.52246	22.42	42.74	1.2	0.999282	19.8137	1.24740	773.98	0.96547	3.28	0
13901	12:54:25.01	0.0360	20.52323	22.42	42.74	1.2	0.999318	19.8145	1.24740	773.98	0.96547	3.28	0
13902	12:54:25.31	0.0365	20.52288	22.42	42.77	1.2	0.999300	19.8143	1.24744	773.98	0.96548	3.28	0
13903	12:54:25.61	0.0370	20.52267	22.42	42.77	1.2	0.999294	19.8138	1.24740	773.96	0.96546	3.28	0
13904	12:54:25.91	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8141	1.24744	773.96	0.96547	3.28	0
13905	12:54:26.21	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8143	1.24744	773.98	0.96548	3.28	0
13906	12:54:26.51	0.0375	20.52253	22.42	42.74	1.2	0.999282	19.8136	1.24744	773.96	0.96546	3.28	0
13907	12:54:26.81	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8138	1.24740	773.96	0.96542	3.28	0
13908	12:54:27.11	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8141	1.24744	773.96	0.96546	3.28	0
13909	12:54:27.41	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8138	1.24740	773.96	0.96544	3.28	0
13910	12:54:27.71	0.0370	20.52274	22.42	42.74	1.2	0.999294	19.8146	1.24744	773.98	0.96550	3.28	0
13911	12:54:28.01	0.0365	20.52302	22.42	42.74	1.2	0.999306	19.8139	1.24740	773.96	0.96545	3.28	0
13912	12:54:28.31	0.0355	20.52330	22.42	42.74	1.2	0.999324	19.8148	1.24744	773.98	0.96548	3.28	0
13913	12:54:28.61	0.0350	20.52365	22.42	42.74	1.2	0.999336	19.8138	1.24740	773.96	0.96542	3.28	0
13914	12:54:28.91	0.0355	20.52330	22.42	42.77	1.2	0.999324	19.8139	1.24740	773.96	0.96544	3.28	0
13915	12:54:29.21	0.0365	20.52288	22.42	42.77	1.2	0.999306	19.8134	1.24740	773.96	0.96543	3.28	0
13916	12:54:29.51	0.0350	20.52351	22.42	42.77	1.2	0.999336	19.8142	1.24740	773.96	0.96544	3.28	0
13917	12:54:29.81	0.0360	20.52316	22.42	42.77	1.2	0.999318	19.8145	1.24744	773.98	0.96547	3.28	0
13918	12:54:30.11	0.0350	20.52344	22.42	42.77	1.2	0.999330	19.8141	1.24740	773.96	0.96544	3.28	0
13919	12:54:30.41	0.0355	20.52323	22.42	42.77	1.2	0.999324	19.8144	1.24740	773.98	0.96546	3.28	0
13920	12:54:30.71	0.0370	20.52267	22.42	42.77	1.2	0.999294	19.8145	1.24744	773.98	0.96549	3.28	0
13921	12:54:31.01	0.0375	20.52253	22.42	42.77	1.2	0.999288	19.8143	1.24744	773.98	0.96548	3.28	0
13922	12:54:31.31	0.0355	20.52337	22.42	42.77	1.2	0.999330	19.8145	1.24740	773.98	0.96546	3.28	0
13923	12:54:31.61	0.0375	20.52260	22.42	42.77	1.2	0.999288	19.8141	1.24744	773.98	0.96548	3.28	0
13924	12:54:31.91	0.0380	20.52239	22.42	42.77	1.2	0.999282	19.8138	1.24744	773.96	0.96547	3.28	0
13925	12:54:32.21	0.0360	20.52316	22.42	42.77	1.2	0.999318	19.8141	1.24744	773.96	0.96545	3.28	0
13926	12:54:32.51	0.0355	20.52337	22.42	42.77	1.2	0.999324	19.8137	1.24740	773.96	0.96542	3.28	0
13927	12:54:32.81	0.0345	20.52379	22.42	42.77	1.2	0.999348	19.8138	1.24740	773.94	0.96541	3.28	0
13928	12:54:33.11	0.0360	20.52302	22.42	42.77	1.2	0.999312	19.8144	1.24740	773.98	0.96547	3.28	0
13929	12:54:33.41	0.0360	20.52302	22.42	42.77	1.2	0.999312	19.8131	1.24740	773.94	0.96541	3.28	0
13930	12:54:33.71	0.0360	20.52302	22.42	42.77	1.2	0.999312	19.8143	1.24740	773.98	0.96547	3.28	0
13931	12:54:34.01	0.0375	20.52253	22.42	42.77	1.2	0.999288	19.8143	1.24744	773.98	0.96549	3.28	0
13932	12:54:34.31	0.0370	20.52274	22.42	42.77	1.2	0.999294	19.8137	1.24740	773.96	0.96545	3.28	0
13933	12:54:34.61	0.0355	20.52323	22.42	42.77	1.2	0.999318	19.8143	1.24740	773.98	0.96545	3.28	0
13934	12:54:34.91	0.0365	20.52288	22.42	42.77	1.2	0.999306	19.8134	1.24740	773.94	0.96542	3.28	0
13935	12:54:35.21	0.0385	20.52204	22.43	42.77	1.2	0.999264	19.8141	1.24744	773.98	0.96551	3.28	0
13936	12:54:35.51	0.0375	20.52239	22.43	42.74	1.2	0.999282	19.8136	1.24740	773.96	0.96546	3.28	0
13937	12:54:35.81	0.0355	20.52337	22.42	42.74	1.2	0.999324	19.8141	1.24740	773.96	0.96544	3.28	0
13938	12:54:36.11	0.0370	20.52281	22.42	42.77	1.2	0.999300	19.8140	1.24744	773.96	0.96547	3.28	0
13939	12:54:36.41	0.0365	20.52288	22.42	42.77	1.2	0.999306	19.8138	1.24740	773.96	0.96545	3.28	0
13940	12:54:36.71	0.0365	20.52295	22.42	42.77	1.2	0.999306	19.8133	1.24740	773.96	0.96542	3.28	0
13941	12:54:37.01	0.0365	20.52295	22.42	42.77	1.2	0.999312	19.8137	1.24740	773.96	0.96544	3.28	0
13942	12:54:37.31	0.0370	20.52267	22.42	42.74	1.2	0.999294	19.8140	1.24744	773.96	0.96547	3.28	0
13943	12:54:37.61	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8136	1.24740	773.96	0.96544	3.28	0
13944	12:54:37.91	0.0380	20.52225	22.42	42.77	1.2	0.999270	19.8142	1.24744	773.98	0.96550	3.28	0
13945	12:54:38.21	0.0355	20.52323	22.42	42.77	1.2	0.999324	19.8137	1.24740	773.96	0.96543	3.28	0
13946	12:54:38.51	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8136	1.24740	773.96	0.96543	3.28	0
13947	12:54:38.81	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8134	1.24740	773.96	0.96542	3.28	0
13948	12:54:39.11	0.0350	20.52365	22.42	42.74	1.2	0.999336	19.8144	1.24740	773.96	0.96544	3.28	0
13949	12:54:39.41	0.0355	20.52337	22.42	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96544	3.28	0
13950	12:54:39.71	0.0350	20.52358	22.42	42.74	1.2	0.999336	19.8142	1.24740	773.96	0.96544	3.28	0
13951	12:54:40.01	0.0395	20.52183	22.42	42.74	1.2	0.999252	19.8141	1.24744	774.00	0.96551	3.28	0
13952	12:54:40.31	0.0355	20.52344	22.42	42.74	1.2	0.999330	19.8144	1.24740	773.98	0.96545	3.28	0
13953	12:54:40.61	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8143	1.24740	773.98	0.96546	3.28	0
13954	12:54:40.91	0.0370	20.52274	22.42	42.74	1.2	0.999294	19.8135	1.24740	773.96	0.96544	3.28	0
13955	12:54:41.21	0.0370	20.52267	22.42	42.74	1.2	0.999294	19.8133	1.24740	773.96	0.96543	3.28	0
13956	12:54:41.51	0.0370	20.52274	22.42	42.74	1.2	0.999300	19.8138	1.24740	773.96	0.96545	3.28	0
13957	12:54:41.81	0.0365	20.52288	22.42	42.74	1.2	0.999306	19.8140	1.24740	773.96	0.96545	3.28	0
13958	12:54:42.11	0.0355	20.52330	22.42	42.74	1.2	0.999324	19.8137	1.24740	773.96	0.96542	3.28	0
13959	12:54:42.41	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8137	1.24740	773.96	0.96545	3.28	0
13960	12:54:42.71	0.0360	20.52302	22.42	42.74	1.2	0.999312	19.8141	1.24744	773.96	0.96546	3.28	0
13961	12:54:43.01	0.0380	20.52232	22.42	42.74	1.2	0.999276	19.8139	1.24740	773.98	0.96548	3.28	0
13962	12:54:43.31	0.0360	20.52323	22.42	42.74	1.2	0.999318	19.8134	1.24740	773.96	0.96542	3.28	0
13963	12:54:43.61	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8141	1.24740	773.96	0.96547	3.28	0
13964	12:54:43.91	0.0355	20.52337	22.42	42.74	1.2	0.999324	19.8137	1.24740	773.96	0.96542	3.28	0
13965	12:54:44.21	0.0370	20.52274	22.42	42.74	1.2	0.999294	19.8143	1.24740	773.98	0.96548	3.28	0
13966	12:54:44.51	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8135	1.24740	773.96	0.96545	3.28	0
13967	12:54:44.81	0.0340	20.52386	22.42	42.74	1.2	0.999348	19.8143	1.24740	773.96	0.96542	3.28	0
13968	12:54:45.11	0.0390	20.52190	22.42	42.74	1.2	0.999258	19.8137	1.24744	773.98	0.96549	3.28	0
13969	12:54:45.41	0.0370	20.52274	22.42	42.74	1.2	0.999294	19.8143	1.24740	773.98	0.96548	3.28	0
13970	12:54:45.71	0.0375	20.52267	22.42	42.74	1.2	0.999288	19.8138	1.24740	773.98	0.96546	3.28	0
13971	12:54:46.01	0.0385	20.52211	22.42	42.74	1.2	0.999264	19.8143	1.24744	774.00	0.96551	3.28	0
13972	12:54:46.31	0.0355	20.52344	22.42	42.74	1.2	0.999330	19.8136	1.24736	773.96	0.96541	3.28	0
13973	12:54:46.61	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8141	1.24740	773.96	0.96545	3.28	0
13974	12:54:46.91	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8141	1.24740	773.98	0.96547	3.28	0
13975	12:54:47.21	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8140	1.24740	773.96	0.96545	3.28	0
13976	12:54:47.51	0.0360	20.52323	22.42	42.74	1.2	0.999318	19.8148	1.24740	773.98	0.96548	3.28	0
13977	12:54:47.81	0.0390	20.52204	22.42	42.74	1.2	0.999264	19.8141	1.24744	773.98	0.96550	3.28	0
13978	12:54:48.11	0.0355	20.52337	22.42	42.74	1.2	0.999324	19.8143	1.24740	773.96	0.96545	3.28	0
13979	12:54:48.41	0.0370	20.52288	22.42	42.74	1.2	0.999300	19.8138	1.24740	773.98	0.96545	3.28	0
13980	12:54:48.71	0.0370	20.52274	22.42	42.74	1.2	0.999294	19.8143	1.24744	773.98	0.96548	3.28	0
13981	12:54:49.01	0.0355	20.52330	22.42	42.74	1.2	0.999324	19.8139	1.24740	773.96	0.96544	3.28	0
13982	12:54:49.31	0.0385	20.52225	22.42	42.74	1.2	0.999270	19.8148	1.24744	774.00	0.96553	3.28	0
13983	12:54:49.61	0.0390	20.52190	22.42	42.74	1.2	0.999252	19.8136	1.24744	773.98	0.96548	3.28	0
13984	12:54:49.91	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8140	1.24740	773.96	0.96545	3.28	0
13985	12:54:50.21	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8141	1.24740	773.96	0.96545	3.28	0
13986	12:54:50.51	0.0365	20.52295	22.42	42.74	1.2	0.999306	19.8144	1.24740	773.98	0.96547	3.28	0
13987	12:54:50.81	0.0370	20.52267	22.42	42.74	1.2	0.999294	19.8141	1.24740	773.98	0.96547	3.28	0
13988	12:54:51.11	0.0380	20.52232	22.42	42.74	1.2	0.999276	19.8140	1.24744	773.98	0.96548	3.28	0
13989	12:54:51.41	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8143	1.24744	773.98	0.96547	3.28	0
13990	12:54:51.71	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8143	1.24740	773.98	0.96547	3.28	0
13991	12:54:52.01	0.0375	20.52239	22.43	42.74	1.2	0.999282	19.8143	1.24744	773.98	0.96550	3.28	0
13992	12:54:52.31	0.0360	20.52316	22.43	42.74	1.2	0.999318	19.8143	1.24744	773.96	0.96547	3.28	0
13993	12:54:52.61	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8149	1.24744	774.00	0.96549	3.28	0
13994	12:54:52.91	0.0355	20.52337	22.42	42.74	1.2	0.999324	19.8145	1.24740	773.98	0.96546	3.28	0
13995	12:54:53.21	0.0365	20.52288	22.42	42.74	1.2	0.999306	19.8142	1.24740	773.98	0.96547	3.28	0
13996	12:54:53.51	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8139	1.24740	773.96	0.96544	3.28	0
13997	12:54:53.81	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8144	1.24740	773.96	0.96545	3.28	0
13998	12:54:54.11	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96543	3.28	0
13999	12:54:54.41	0.0375	20.52246	22.42	42.74	1.2	0.999282	19.8145	1.24744	773.98	0.96550	3.28	0
14000	12:54:54.71	0.0360	20.52302	22.42	42.74	1.2	0.999312	19.8147	1.24744	773.98	0.96548	3.28	0
14001	12:54:55.01	0.0355	20.52330	22.43	42.74	1.2	0.999330	19.8148	1.24744	773.98	0.96548	3.28	0
14002	12:54:55.31	0.0375	20.52246	22.43	42.74	1.2	0.999288	19.8143	1.24744	773.98	0.96549	3.28	0
14003	12:54:55.61	0.0365	20.52302	22.42	42.74	1.2	0.999312	19.8147	1.24744	773.98	0.96548	3.28	0
14004	12:54:55.91	0.0365	20.52288	22.42	42.74	1.2	0.999306	19.8147	1.24744	773.98	0.96549	3.28	0
14005	12:54:56.21	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8145	1.24744	774.00	0.96550	3.28	0
14006	12:54:56.51	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8143	1.24744	773.98	0.96548	3.28	0
14007	12:54:56.81	0.0360	20.52323	22.42	42.74	1.2	0.999318	19.8155	1.24744	774.00	0.96551	3.28	0
14008	12:54:57.11	0.0375	20.52253	22.42	42.74	1.2	0.999288	19.8150	1.24744	774.00	0.96552	3.28	0
14009	12:54:57.41	0.0355	20.52330	22.42	42.74	1.2	0.999324	19.8150	1.24744	773.98	0.96548	3.28	0
14010	12:54:57.71	0.0380	20.52225	22.42	42.74	1.2	0.999270	19.8145	1.24744	774.00	0.96551	3.28	0
14011	12:54:58.01	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8148	1.24744	773.98	0.96548	3.28	0
14012	12:54:58.31	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8150	1.24744	774.00	0.96552	3.28	0
14013	12:54:58.61	0.0350	20.52351	22.42	42.74	1.2	0.999336	19.8151	1.24740	773.98	0.96548	3.28	0
14014	12:54:58.91	0.0345	20.52372	22.42	42.74	1.2	0.999342	19.8148	1.24740	773.96	0.96546	3.28	0
14015	12:54:59.21	0.0360	20.52316	22.42	42.74	1.2	0.999312	19.8147	1.24744	773.98	0.96548	3.28	0
14016	12:54:59.51	0.0375	20.52260	22.42	42.74	1.2	0.999288	19.8142	1.24744	773.98	0.96548	3.28	0
14017	12:54:59.81	0.0345	20.52379	22.42	42.74	1.2	0.999348	19.8145	1.24740	773.96	0.96544	3.28	0
14018	12:55:00.11	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8141	1.24740	773.96	0.96545	3.28	0
14019	12:55:00.41	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8144	1.24740	773.96	0.96545	3.28	0
14020	12:55:00.71	0.0375	20.52253	22.42	42.74	1.2	0.999282	19.8147	1.24744	773.98	0.96551	3.28	0
14021	12:55:01.01	0.0365	20.52302	22.42	42.74	1.2	0.999306	19.8142	1.24744	773.96	0.96546	3.28	0
14022	12:55:01.31	0.0355	20.52330	22.42	42.74	1.2	0.999324	19.8147	1.24740	773.98	0.96547	3.28	0
14023	12:55:01.61	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8145	1.24744	773.98	0.96547	3.28	0
14024	12:55:01.91	0.0345	20.52372	22.42	42.74	1.2	0.999342	19.8150	1.24740	773.98	0.96547	3.28	0
14025	12:55:02.21	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8143	1.24744	773.98	0.96548	3.28	0
14026	12:55:02.51	0.0365	20.52302	22.42	42.74	1.2	0.999306	19.8140	1.24740	773.96	0.96545	3.28	0
14027	12:55:02.81	0.0370	20.52267	22.43	42.74	1.2	0.999294	19.8140	1.24740	773.98	0.96547	3.28	0
14028	12:55:03.11	0.0355	20.52323	22.43	42.74	1.2	0.999324	19.8148	1.24744	773.98	0.96548	3.28	0
14029	12:55:03.41	0.0350	20.52337	22.43	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96544	3.28	0
14030	12:55:03.71	0.0380	20.52225	22.43	42.74	1.2	0.999276	19.8142	1.24744	773.98	0.96550	3.28	0
14031	12:55:04.01	0.0375	20.52246	22.43	42.74	1.2	0.999288	19.8139	1.24744	773.98	0.96547	3.28	0
14032	12:55:04.31	0.0370	20.52260	22.43	42.74	1.2	0.999294	19.8142	1.24744	773.98	0.96548	3.28	0
14033	12:55:04.61	0.0380	20.52232	22.42	42.74	1.2	0.999276	19.8138	1.24744	773.98	0.96548	3.28	0
14034	12:55:04.91	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8142	1.24744	773.98	0.96547	3.28	0
14035	12:55:05.21	0.0380	20.52246	22.42	42.74	1.2	0.999282	19.8141	1.24744	773.98	0.96548	3.28	0
14036	12:55:05.51	0.0375	20.52253	22.42	42.74	1.2	0.999288	19.8140	1.24740	773.98	0.96547	3.28	0
14037	12:55:05.81	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8147	1.24744	773.98	0.96550	3.28	0
14038	12:55:06.11	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96543	3.28	0
14039	12:55:06.41	0.0360	20.52302	22.42	42.74	1.2	0.999312	19.8136	1.24740	773.96	0.96543	3.28	0
14040	12:55:06.71	0.0380	20.52246	22.42	42.74	1.2	0.999282	19.8141	1.24744	773.98	0.96548	3.28	0
14041	12:55:07.01	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8143	1.24744	773.98	0.96548	3.28	0
14042	12:55:07.31	0.0365	20.52302	22.42	42.74	1.2	0.999312	19.8141	1.24740	773.96	0.96545	3.28	0
14043	12:55:07.61	0.0365	20.52288	22.42	42.74	1.2	0.999300	19.8146	1.24744	773.98	0.96549	3.28	0
14044	12:55:07.91	0.0335	20.52407	22.42	42.74	1.2	0.999360	19.8145	1.24740	773.96	0.96542	3.28	0
14045	12:55:08.21	0.0365	20.52288	22.42	42.74	1.2	0.999300	19.8143	1.24744	773.98	0.96547	3.28	0
14046	12:55:08.51	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8139	1.24740	773.96	0.96545	3.28	0
14047	12:55:08.81	0.0375	20.52253	22.42	42.70	1.2	0.999282	19.8146	1.24744	773.98	0.96551	3.28	0
14048	12:55:09.11	0.0400	20.52162	22.42	42.74	1.2	0.999240	19.8130	1.24744	773.98	0.96547	3.28	0
14049	12:55:09.41	0.0370	20.52267	22.42	42.74	1.2	0.999294	19.8141	1.24744	773.98	0.96547	3.28	0
14050	12:55:09.71	0.0365	20.52288	22.42	42.74	1.2	0.999300	19.8143	1.24744	773.98	0.96547	3.28	0
14051	12:55:10.01	0.0380	20.52239	22.42	42.74	1.2	0.999276	19.8141	1.24744	773.98	0.96549	3.28	0
14052	12:55:10.31	0.0365	20.52302	22.42	42.70	1.2	0.999306	19.8136	1.24740	773.96	0.96543	3.28	0
14053	12:55:10.61	0.0355	20.52337	22.42	42.70	1.2	0.999324	19.8138	1.24740	773.96	0.96542	3.28	0
14054	12:55:10.91	0.0370	20.52274	22.42	42.70	1.2	0.999294	19.8140	1.24740	773.98	0.96547	3.28	0
14055	12:55:11.21	0.0365	20.52309	22.42	42.70	1.2	0.999312	19.8141	1.24740	773.98	0.96545	3.28	0
14056	12:55:11.51	0.0375	20.52267	22.42	42.70	1.2	0.999288	19.8139	1.24740	773.98	0.96547	3.28	0
14057	12:55:11.81	0.0380	20.52246	22.42	42.70	1.2	0.999276	19.8134	1.24740	773.98	0.96545	3.28	0
14058	12:55:12.11	0.0375	20.52253	22.42	42.70	1.2	0.999282	19.8141	1.24744	773.98	0.96548	3.28	0
14059	12:55:12.41	0.0375	20.52260	22.43	42.70	1.2	0.999288	19.8137	1.24740	773.96	0.96546	3.28	0
14060	12:55:12.71	0.0370	20.52274	22.43	42.74	1.2	0.999300	19.8138	1.24740	773.98	0.96546	3.28	0
14061	12:55:13.01	0.0375	20.52253	22.42	42.74	1.2	0.999282	19.8142	1.24744	773.98	0.96548	3.28	0
14062	12:55:13.31	0.0380	20.52239	22.42	42.70	1.2	0.999276	19.8138	1.24744	773.98	0.96548	3.28	0
14063	12:55:13.61	0.0385	20.52225	22.42	42.70	1.2	0.999270	19.8141	1.24744	773.98	0.96549	3.28	0
14064	12:55:13.91	0.0375	20.52260	22.42	42.70	1.2	0.999288	19.8138	1.24744	773.96	0.96547	3.28	0
14065	12:55:14.21	0.0370	20.52267	22.43	42.70	1.2	0.999294	19.8145	1.24744	773.98	0.96549	3.28	0
14066	12:55:14.51	0.0365	20.52295	22.43	42.70	1.2	0.999306	19.8149	1.24744	773.98	0.96550	3.28	0
14067	12:55:14.81	0.0360	20.52316	22.42	42.70	1.2	0.999312	19.8146	1.24744	773.98	0.96548	3.28	0
14068	12:55:15.11	0.0370	20.52281	22.42	42.70	1.2	0.999300	19.8148	1.24744	773.98	0.96550	3.28	0
14069	12:55:15.41	0.0360	20.52316	22.42	42.70	1.2	0.999312	19.8150	1.24744	773.98	0.96550	3.28	0
14070	12:55:15.71	0.0355	20.52330	22.42	42.70	1.2	0.999324	19.8148	1.24744	773.98	0.96548	3.28	0
14071	12:55:16.01	0.0360	20.52316	22.42	42.70	1.2	0.999318	19.8140	1.24740	773.96	0.96544	3.28	0
14072	12:55:16.31	0.0370	20.52281	22.42	42.70	1.2	0.999300	19.8141	1.24744	773.96	0.96547	3.28	0
14073	12:55:16.61	0.0385	20.52225	22.42	42.70	1.2	0.999270	19.8143	1.24744	773.98	0.96550	3.28	0
14074	12:55:16.91	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8141	1.24740	773.96	0.96546	3.28	0
14075	12:55:17.21	0.0375	20.52260	22.42	42.70	1.2	0.999282	19.8140	1.24740	773.98	0.96547	3.28	0
14076	12:55:17.51	0.0345	20.52372	22.42	42.70	1.2	0.999342	19.8142	1.24740	773.96	0.96543	3.28	0
14077	12:55:17.81	0.0370	20.52267	22.42	42.70	1.2	0.999294	19.8141	1.24744	773.98	0.96547	3.28	0
14078	12:55:18.11	0.0375	20.52253	22.42	42.70	1.2	0.999282	19.8136	1.24740	773.96	0.96545	3.28	0
14079	12:55:18.41	0.0365	20.52309	22.42	42.70	1.2	0.999312	19.8141	1.24740	773.98	0.96546	3.28	0
14080	12:55:18.71	0.0380	20.52246	22.42	42.70	1.2	0.999282	19.8143	1.24744	773.98	0.96550	3.28	0
14081	12:55:19.01	0.0370	20.52288	22.42	42.70	1.2	0.999300	19.8139	1.24740	773.96	0.96546	3.28	0
14082	12:55:19.31	0.0365	20.52302	22.42	42.70	1.2	0.999306	19.8139	1.24740	773.96	0.96545	3.28	0
14083	12:55:19.61	0.0375	20.52260	22.42	42.70	1.2	0.999288	19.8136	1.24740	773.96	0.96545	3.28	0
14084	12:55:19.91	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8141	1.24740	773.98	0.96545	3.28	0
14085	12:55:20.21	0.0360	20.52309	22.42	42.70	1.2	0.999312	19.8138	1.24740	773.96	0.96544	3.28	0
14086	12:55:20.51	0.0370	20.52288	22.42	42.70	1.2	0.999300	19.8135	1.24740	773.96	0.96544	3.28	0
14087	12:55:20.81	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8142	1.24740	773.98	0.96547	3.28	0
14088	12:55:21.11	0.0365	20.52302	22.42	42.70	1.2	0.999306	19.8141	1.24740	773.98	0.96545	3.28	0
14089	12:55:21.41	0.0380	20.52246	22.42	42.70	1.2	0.999282	19.8136	1.24740	773.98	0.96546	3.28	0
14090	12:55:21.71	0.0355	20.52337	22.42	42.70	1.2	0.999324	19.8140	1.24740	773.96	0.96544	3.28	0
14091	12:55:22.01	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8142	1.24740	773.96	0.96547	3.28	0
14092	12:55:22.31	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8136	1.24740	773.96	0.96544	3.28	0
14093	12:55:22.61	0.0385	20.52211	22.42	42.70	1.2	0.999264	19.8136	1.24744	773.98	0.96547	3.28	0
14094	12:55:22.91	0.0365	20.52295	22.42	42.70	1.2	0.999306	19.8141	1.24740	773.98	0.96546	3.28	0
14095	12:55:23.21	0.0335	20.52421	22.42	42.70	1.2	0.999366	19.8143	1.24740	773.94	0.96541	3.28	0
14096	12:55:23.51	0.0380	20.52232	22.42	42.70	1.2	0.999270	19.8136	1.24744	773.96	0.96547	3.28	0
14097	12:55:23.81	0.0345	20.52379	22.42	42.70	1.2	0.999342	19.8139	1.24736	773.96	0.96542	3.28	0
14098	12:55:24.11	0.0370	20.52281	22.42	42.74	1.2	0.999300	19.8134	1.24740	773.96	0.96543	3.28	0
14099	12:55:24.41	0.0380	20.52246	22.41	42.74	1.2	0.999276	19.8141	1.24744	773.98	0.96548	3.28	0
14100	12:55:24.71	0.0380	20.52260	22.41	42.70	1.2	0.999282	19.8139	1.24740	773.98	0.96547	3.28	0
14101	12:55:25.01	0.0350	20.52358	22.42	42.70	1.2	0.999336	19.8141	1.24740	773.96	0.96543	3.28	0
14102	12:55:25.31	0.0350	20.52365	22.42	42.70	1.2	0.999336	19.8138	1.24740	773.96	0.96541	3.28	0
14103	12:55:25.61	0.0355	20.52351	22.41	42.70	1.2	0.999330	19.8138	1.24740	773.96	0.96542	3.28	0
14104	12:55:25.91	0.0365	20.52295	22.41	42.74	1.2	0.999300	19.8144	1.24744	773.96	0.96548	3.28	0
14105	12:55:26.21	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96543	3.28	0
14106	12:55:26.51	0.0375	20.52253	22.42	42.74	1.2	0.999288	19.8141	1.24744	773.98	0.96548	3.28	0
14107	12:55:26.81	0.0360	20.52316	22.42	42.74	1.2	0.999318	19.8145	1.24744	773.96	0.96547	3.28	0
14108	12:55:27.11	0.0350	20.52351	22.42	42.74	1.2	0.999330	19.8140	1.24740	773.96	0.96543	3.28	0
14109	12:55:27.41	0.0370	20.52288	22.41	42.74	1.2	0.999300	19.8141	1.24740	773.98	0.96547	3.28	0
14110	12:55:27.71	0.0380	20.52253	22.41	42.74	1.2	0.999282	19.8138	1.24744	773.96	0.96547	3.28	0
14111	12:55:28.01	0.0360	20.52309	22.42	42.74	1.2	0.999312	19.8145	1.24744	773.96	0.96548	3.28	0
14112	12:55:28.31	0.0355	20.52344	22.42	42.74	1.2	0.999330	19.8144	1.24740	773.96	0.96545	3.28	0
