Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
1491	11:52:22.15	0.0385	20.51917	22.28	46.01	1.2	0.999264	19.8071	1.24740	773.86	0.96529	3.28	0
1492	11:52:22.45	0.0375	20.51959	22.29	46.01	1.2	0.999288	19.8071	1.24736	773.84	0.96527	3.28	0
1493	11:52:22.75	0.0365	20.51987	22.29	46.01	1.2	0.999300	19.8073	1.24736	773.84	0.96527	3.28	0
1494	11:52:23.05	0.0370	20.51966	22.29	46.01	1.2	0.999294	19.8069	1.24736	773.84	0.96527	3.28	0
1495	11:52:23.35	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8066	1.24736	773.82	0.96523	3.28	0
1496	11:52:23.65	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8065	1.24736	773.82	0.96523	3.28	0
1497	11:52:23.95	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8059	1.24732	773.82	0.96520	3.28	0
1498	11:52:24.25	0.0360	20.52029	22.28	46.01	1.2	0.999318	19.8066	1.24736	773.82	0.96522	3.28	0
1499	11:52:24.55	0.0385	20.51931	22.28	46.01	1.2	0.999270	19.8058	1.24736	773.82	0.96523	3.28	0
1500	11:52:24.85	0.0390	20.51903	22.29	46.01	1.2	0.999264	19.8061	1.24736	773.84	0.96526	3.28	0
1501	11:52:25.15	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8064	1.24736	773.82	0.96522	3.28	0
1502	11:52:25.45	0.0360	20.52015	22.28	46.01	1.2	0.999312	19.8061	1.24732	773.82	0.96520	3.28	0
1503	11:52:25.75	0.0370	20.51987	22.28	46.01	1.2	0.999300	19.8067	1.24736	773.84	0.96524	3.28	0
1504	11:52:26.05	0.0350	20.52057	22.29	46.01	1.2	0.999336	19.8070	1.24736	773.82	0.96523	3.28	0
1505	11:52:26.35	0.0345	20.52071	22.29	46.01	1.2	0.999342	19.8071	1.24736	773.82	0.96523	3.28	0
1506	11:52:26.65	0.0375	20.51952	22.29	46.01	1.2	0.999288	19.8065	1.24736	773.82	0.96525	3.28	0
1507	11:52:26.95	0.0360	20.52015	22.29	46.01	1.2	0.999318	19.8064	1.24736	773.82	0.96521	3.28	0
1508	11:52:27.25	0.0370	20.51973	22.29	46.01	1.2	0.999294	19.8068	1.24736	773.84	0.96526	3.28	0
1509	11:52:27.55	0.0345	20.52064	22.29	46.01	1.2	0.999342	19.8065	1.24732	773.80	0.96520	3.28	0
1510	11:52:27.85	0.0380	20.51938	22.29	46.01	1.2	0.999276	19.8064	1.24736	773.84	0.96526	3.28	0
1511	11:52:28.15	0.0365	20.52001	22.29	46.01	1.2	0.999306	19.8064	1.24736	773.82	0.96523	3.28	0
1512	11:52:28.45	0.0355	20.52043	22.29	46.01	1.2	0.999330	19.8067	1.24736	773.82	0.96522	3.28	0
1513	11:52:28.75	0.0365	20.51994	22.29	46.01	1.2	0.999306	19.8061	1.24732	773.82	0.96521	3.28	0
1514	11:52:29.05	0.0355	20.52036	22.29	46.01	1.2	0.999324	19.8061	1.24732	773.82	0.96519	3.28	0
1515	11:52:29.35	0.0370	20.51966	22.29	46.01	1.2	0.999294	19.8064	1.24736	773.82	0.96524	3.28	0
1516	11:52:29.65	0.0365	20.51994	22.29	46.01	1.2	0.999306	19.8070	1.24736	773.84	0.96526	3.28	0
1517	11:52:29.95	0.0350	20.52050	22.29	46.01	1.2	0.999336	19.8063	1.24732	773.82	0.96520	3.28	0
1518	11:52:30.25	0.0360	20.52008	22.31	46.01	1.2	0.999318	19.8061	1.24732	773.82	0.96521	3.28	0
1519	11:52:30.55	0.0365	20.51980	22.31	46.01	1.2	0.999306	19.8068	1.24736	773.84	0.96526	3.28	0
1520	11:52:30.85	0.0355	20.52022	22.29	46.01	1.2	0.999318	19.8065	1.24736	773.82	0.96522	3.28	0
1521	11:52:31.15	0.0370	20.51973	22.29	46.01	1.2	0.999300	19.8066	1.24736	773.84	0.96524	3.28	0
1522	11:52:31.45	0.0370	20.51980	22.29	46.01	1.2	0.999300	19.8061	1.24736	773.82	0.96522	3.28	0
1523	11:52:31.75	0.0365	20.51994	22.29	46.01	1.2	0.999306	19.8064	1.24736	773.82	0.96523	3.28	0
1524	11:52:32.05	0.0370	20.51973	22.29	46.01	1.2	0.999294	19.8063	1.24736	773.82	0.96523	3.28	0
1525	11:52:32.35	0.0365	20.51987	22.29	46.01	1.2	0.999306	19.8065	1.24736	773.82	0.96523	3.28	0
1526	11:52:32.65	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8064	1.24736	773.82	0.96523	3.28	0
1527	11:52:32.95	0.0360	20.52015	22.29	46.01	1.2	0.999318	19.8054	1.24732	773.80	0.96517	3.28	0
1528	11:52:33.25	0.0390	20.51903	22.29	46.01	1.2	0.999264	19.8059	1.24736	773.82	0.96524	3.28	0
1529	11:52:33.55	0.0360	20.52015	22.29	46.01	1.2	0.999318	19.8061	1.24732	773.82	0.96520	3.28	0
1530	11:52:33.85	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8060	1.24732	773.82	0.96520	3.28	0
1531	11:52:34.15	0.0355	20.52036	22.29	46.01	1.2	0.999330	19.8064	1.24732	773.82	0.96521	3.28	0
1532	11:52:34.45	0.0360	20.52022	22.29	46.01	1.2	0.999318	19.8069	1.24736	773.82	0.96524	3.28	0
1533	11:52:34.75	0.0365	20.51994	22.29	46.01	1.2	0.999306	19.8061	1.24736	773.82	0.96521	3.28	0
1534	11:52:35.05	0.0370	20.51966	22.29	46.01	1.2	0.999294	19.8068	1.24736	773.84	0.96526	3.28	0
1535	11:52:35.35	0.0385	20.51910	22.29	46.01	1.2	0.999270	19.8052	1.24732	773.82	0.96521	3.28	0
1536	11:52:35.65	0.0375	20.51952	22.29	46.01	1.2	0.999288	19.8059	1.24736	773.82	0.96522	3.28	0
1537	11:52:35.95	0.0360	20.52015	22.29	46.01	1.2	0.999318	19.8060	1.24732	773.82	0.96520	3.28	0
1538	11:52:36.25	0.0395	20.51868	22.29	46.01	1.2	0.999246	19.8052	1.24736	773.82	0.96523	3.28	0
1539	11:52:36.55	0.0385	20.51917	22.29	46.01	1.2	0.999270	19.8060	1.24736	773.82	0.96524	3.28	0
1540	11:52:36.85	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8063	1.24732	773.82	0.96521	3.28	0
1541	11:52:37.15	0.0365	20.51987	22.29	46.01	1.2	0.999300	19.8059	1.24732	773.82	0.96521	3.28	0
1542	11:52:37.45	0.0360	20.52022	22.29	46.01	1.2	0.999318	19.8064	1.24732	773.82	0.96521	3.28	0
1543	11:52:37.75	0.0375	20.51952	22.29	46.01	1.2	0.999282	19.8059	1.24732	773.84	0.96523	3.28	0
1544	11:52:38.05	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8059	1.24732	773.82	0.96520	3.28	0
1545	11:52:38.35	0.0370	20.51980	22.29	46.01	1.2	0.999300	19.8062	1.24736	773.82	0.96523	3.28	0
1546	11:52:38.65	0.0370	20.51980	22.29	46.01	1.2	0.999300	19.8060	1.24736	773.82	0.96521	3.28	0
1547	11:52:38.95	0.0365	20.51994	22.29	46.01	1.2	0.999306	19.8063	1.24736	773.82	0.96523	3.28	0
1548	11:52:39.25	0.0350	20.52043	22.29	46.01	1.2	0.999330	19.8062	1.24732	773.82	0.96520	3.28	0
1549	11:52:39.55	0.0385	20.51910	22.29	46.01	1.2	0.999264	19.8062	1.24736	773.84	0.96526	3.28	0
1550	11:52:39.85	0.0360	20.52008	22.29	46.01	1.2	0.999312	19.8059	1.24732	773.80	0.96520	3.28	0
1551	11:52:40.15	0.0355	20.52022	22.29	46.01	1.2	0.999324	19.8062	1.24732	773.82	0.96520	3.28	0
1552	11:52:40.45	0.0385	20.51924	22.29	46.01	1.2	0.999270	19.8058	1.24736	773.82	0.96523	3.28	0
1553	11:52:40.75	0.0345	20.52064	22.29	46.01	1.2	0.999342	19.8057	1.24728	773.80	0.96515	3.28	0
1554	11:52:41.05	0.0370	20.51980	22.29	46.01	1.2	0.999300	19.8054	1.24732	773.80	0.96518	3.28	0
1555	11:52:41.35	0.0365	20.51987	22.29	46.01	1.2	0.999306	19.8062	1.24736	773.82	0.96522	3.28	0
1556	11:52:41.65	0.0375	20.51945	22.29	46.01	1.2	0.999282	19.8054	1.24732	773.82	0.96520	3.28	0
1557	11:52:41.95	0.0375	20.51952	22.29	46.01	1.2	0.999288	19.8056	1.24732	773.82	0.96520	3.28	0
1558	11:52:42.25	0.0380	20.51938	22.29	46.01	1.2	0.999276	19.8056	1.24736	773.82	0.96521	3.28	0
1559	11:52:42.55	0.0360	20.52001	22.29	46.01	1.2	0.999312	19.8055	1.24732	773.80	0.96518	3.28	0
1560	11:52:42.85	0.0355	20.52022	22.29	46.01	1.2	0.999324	19.8058	1.24732	773.80	0.96518	3.28	0
1561	11:52:43.15	0.0365	20.52001	22.29	46.01	1.2	0.999306	19.8056	1.24732	773.80	0.96518	3.28	0
1562	11:52:43.45	0.0365	20.51980	22.31	46.01	1.2	0.999306	19.8064	1.24736	773.82	0.96523	3.28	0
1563	11:52:43.75	0.0350	20.52036	22.31	46.01	1.2	0.999330	19.8061	1.24732	773.82	0.96520	3.28	0
1564	11:52:44.05	0.0375	20.51952	22.31	46.01	1.2	0.999288	19.8058	1.24732	773.82	0.96521	3.28	0
1565	11:52:44.35	0.0360	20.52001	22.31	46.01	1.2	0.999312	19.8058	1.24732	773.82	0.96520	3.28	0
1566	11:52:44.65	0.0355	20.52022	22.31	46.01	1.2	0.999324	19.8056	1.24732	773.80	0.96517	3.28	0
1567	11:52:44.95	0.0365	20.51987	22.31	46.01	1.2	0.999306	19.8057	1.24732	773.82	0.96520	3.28	0
1568	11:52:45.25	0.0370	20.51966	22.31	46.01	1.2	0.999300	19.8053	1.24732	773.80	0.96519	3.28	0
1569	11:52:45.55	0.0360	20.52001	22.31	46.01	1.2	0.999312	19.8060	1.24732	773.82	0.96520	3.28	0
1570	11:52:45.85	0.0355	20.52022	22.31	46.01	1.2	0.999324	19.8064	1.24732	773.82	0.96521	3.28	0
1571	11:52:46.15	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8068	1.24736	773.84	0.96526	3.28	0
1572	11:52:46.45	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8058	1.24732	773.82	0.96520	3.28	0
1573	11:52:46.75	0.0355	20.52015	22.31	46.01	1.2	0.999318	19.8057	1.24732	773.80	0.96518	3.28	0
1574	11:52:47.05	0.0355	20.52029	22.29	46.01	1.2	0.999324	19.8056	1.24732	773.80	0.96517	3.28	0
1575	11:52:47.35	0.0360	20.52015	22.29	46.01	1.2	0.999318	19.8063	1.24732	773.82	0.96521	3.28	0
1576	11:52:47.65	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8059	1.24736	773.80	0.96520	3.28	0
1577	11:52:47.95	0.0370	20.51966	22.31	46.01	1.2	0.999294	19.8059	1.24732	773.82	0.96522	3.28	0
1578	11:52:48.25	0.0385	20.51917	22.29	46.01	1.2	0.999270	19.8059	1.24736	773.84	0.96524	3.28	0
1579	11:52:48.55	0.0355	20.52029	22.29	46.01	1.2	0.999324	19.8059	1.24728	773.82	0.96519	3.28	0
1580	11:52:48.85	0.0375	20.51952	22.31	46.01	1.2	0.999294	19.8061	1.24736	773.82	0.96523	3.28	0
1581	11:52:49.15	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8053	1.24732	773.80	0.96519	3.28	0
1582	11:52:49.45	0.0355	20.52022	22.31	46.01	1.2	0.999324	19.8060	1.24732	773.82	0.96520	3.28	0
1583	11:52:49.75	0.0355	20.52015	22.31	46.01	1.2	0.999324	19.8057	1.24732	773.82	0.96518	3.28	0
1584	11:52:50.05	0.0370	20.51973	22.31	46.01	1.2	0.999300	19.8061	1.24736	773.82	0.96522	3.28	0
1585	11:52:50.35	0.0355	20.52029	22.31	46.01	1.2	0.999330	19.8063	1.24732	773.82	0.96520	3.28	0
1586	11:52:50.65	0.0350	20.52036	22.31	46.01	1.2	0.999336	19.8069	1.24736	773.82	0.96523	3.28	0
1587	11:52:50.95	0.0365	20.51973	22.31	46.01	1.2	0.999300	19.8064	1.24732	773.84	0.96524	3.28	0
1588	11:52:51.25	0.0355	20.52029	22.31	46.01	1.2	0.999330	19.8064	1.24732	773.82	0.96521	3.28	0
1589	11:52:51.55	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8064	1.24732	773.82	0.96523	3.28	0
1590	11:52:51.85	0.0355	20.52029	22.31	46.01	1.2	0.999330	19.8061	1.24732	773.82	0.96520	3.28	0
1591	11:52:52.15	0.0355	20.52015	22.31	46.01	1.2	0.999324	19.8068	1.24736	773.82	0.96524	3.28	0
1592	11:52:52.45	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8063	1.24736	773.84	0.96524	3.28	0
1593	11:52:52.75	0.0375	20.51945	22.31	46.01	1.2	0.999288	19.8062	1.24736	773.82	0.96524	3.28	0
1594	11:52:53.05	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8066	1.24736	773.82	0.96526	3.28	0
1595	11:52:53.35	0.0365	20.51980	22.31	46.01	1.2	0.999306	19.8064	1.24736	773.82	0.96523	3.28	0
1596	11:52:53.65	0.0380	20.51917	22.31	46.01	1.2	0.999276	19.8064	1.24736	773.84	0.96526	3.28	0
1597	11:52:53.95	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8073	1.24736	773.86	0.96529	3.28	0
1598	11:52:54.25	0.0370	20.51966	22.31	46.01	1.2	0.999294	19.8064	1.24736	773.84	0.96524	3.28	0
1599	11:52:54.55	0.0345	20.52071	22.31	46.01	1.2	0.999348	19.8070	1.24736	773.82	0.96522	3.28	0
1600	11:52:54.85	0.0370	20.51952	22.31	46.01	1.2	0.999294	19.8064	1.24736	773.84	0.96525	3.28	0
1601	11:52:55.15	0.0370	20.51973	22.31	46.01	1.2	0.999300	19.8066	1.24736	773.84	0.96524	3.28	0
1602	11:52:55.45	0.0365	20.51980	22.31	46.01	1.2	0.999306	19.8066	1.24736	773.84	0.96524	3.28	0
1603	11:52:55.75	0.0380	20.51917	22.31	46.01	1.2	0.999270	19.8063	1.24736	773.84	0.96526	3.28	0
1604	11:52:56.05	0.0345	20.52050	22.31	46.01	1.2	0.999342	19.8068	1.24732	773.82	0.96522	3.28	0
1605	11:52:56.35	0.0370	20.51973	22.31	46.01	1.2	0.999300	19.8066	1.24736	773.84	0.96524	3.28	0
1606	11:52:56.65	0.0365	20.51973	22.31	46.01	1.2	0.999300	19.8059	1.24732	773.82	0.96521	3.28	0
1607	11:52:56.95	0.0365	20.51994	22.31	46.01	1.2	0.999312	19.8062	1.24732	773.82	0.96522	3.28	0
1608	11:52:57.25	0.0355	20.52022	22.31	46.01	1.2	0.999324	19.8060	1.24732	773.82	0.96520	3.28	0
1609	11:52:57.55	0.0365	20.51980	22.31	46.01	1.2	0.999300	19.8061	1.24732	773.84	0.96522	3.28	0
1610	11:52:57.85	0.0370	20.51973	22.31	46.01	1.2	0.999300	19.8066	1.24736	773.84	0.96525	3.28	0
1611	11:52:58.15	0.0380	20.51931	22.31	46.01	1.2	0.999282	19.8057	1.24736	773.82	0.96522	3.28	0
1612	11:52:58.45	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8060	1.24732	773.82	0.96521	3.28	0
1613	11:52:58.75	0.0375	20.51945	22.31	46.01	1.2	0.999288	19.8059	1.24732	773.82	0.96523	3.28	0
1614	11:52:59.05	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8065	1.24736	773.84	0.96525	3.28	0
1615	11:52:59.35	0.0365	20.51994	22.31	46.01	1.2	0.999312	19.8061	1.24732	773.82	0.96521	3.28	0
1616	11:52:59.65	0.0375	20.51938	22.31	46.01	1.2	0.999282	19.8062	1.24736	773.84	0.96524	3.28	0
1617	11:52:59.95	0.0355	20.52015	22.31	46.01	1.2	0.999324	19.8063	1.24732	773.82	0.96521	3.28	0
1618	11:53:00.25	0.0375	20.51945	22.31	46.01	1.2	0.999288	19.8059	1.24736	773.82	0.96523	3.28	0
1619	11:53:00.55	0.0370	20.51973	22.31	46.01	1.2	0.999300	19.8059	1.24732	773.82	0.96521	3.28	0
1620	11:53:00.85	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8060	1.24732	773.82	0.96521	3.28	0
1621	11:53:01.15	0.0365	20.51973	22.31	46.01	1.2	0.999300	19.8059	1.24736	773.82	0.96521	3.28	0
1622	11:53:01.45	0.0365	20.51980	22.31	46.01	1.2	0.999306	19.8057	1.24732	773.82	0.96520	3.28	0
1623	11:53:01.75	0.0345	20.52050	22.31	46.01	1.2	0.999336	19.8060	1.24732	773.82	0.96518	3.28	0
1624	11:53:02.05	0.0350	20.52043	22.31	46.01	1.2	0.999336	19.8058	1.24732	773.80	0.96517	3.28	0
1625	11:53:02.35	0.0360	20.52008	22.31	46.01	1.2	0.999318	19.8058	1.24732	773.82	0.96519	3.28	0
1626	11:53:02.65	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8059	1.24732	773.82	0.96522	3.28	0
1627	11:53:02.95	0.0355	20.52022	22.31	46.01	1.2	0.999324	19.8064	1.24732	773.82	0.96521	3.28	0
1628	11:53:03.25	0.0360	20.52008	22.31	46.01	1.2	0.999318	19.8064	1.24732	773.82	0.96522	3.28	0
1629	11:53:03.55	0.0355	20.52015	22.31	46.01	1.2	0.999318	19.8061	1.24732	773.82	0.96521	3.28	0
1630	11:53:03.85	0.0375	20.51945	22.31	46.01	1.2	0.999288	19.8063	1.24736	773.84	0.96524	3.28	0
1631	11:53:04.15	0.0360	20.52001	22.31	46.01	1.2	0.999318	19.8054	1.24732	773.80	0.96517	3.28	0
1632	11:53:04.45	0.0350	20.52036	22.31	46.01	1.2	0.999330	19.8063	1.24732	773.82	0.96520	3.28	0
1633	11:53:04.75	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8060	1.24732	773.84	0.96523	3.28	0
1634	11:53:05.05	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8064	1.24732	773.82	0.96523	3.28	0
1635	11:53:05.35	0.0365	20.51980	22.31	45.98	1.2	0.999300	19.8061	1.24732	773.82	0.96522	3.28	0
1636	11:53:05.65	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8057	1.24732	773.82	0.96521	3.28	0
1637	11:53:05.95	0.0360	20.52008	22.31	46.01	1.2	0.999318	19.8061	1.24732	773.82	0.96521	3.28	0
1638	11:53:06.25	0.0370	20.51952	22.31	46.01	1.2	0.999294	19.8061	1.24736	773.82	0.96523	3.28	0
1639	11:53:06.55	0.0370	20.51959	22.31	46.01	1.2	0.999294	19.8064	1.24736	773.84	0.96524	3.28	0
1640	11:53:06.85	0.0370	20.51966	22.31	46.01	1.2	0.999294	19.8060	1.24732	773.84	0.96523	3.28	0
1641	11:53:07.15	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8066	1.24736	773.84	0.96526	3.28	0
1642	11:53:07.45	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8064	1.24732	773.82	0.96522	3.28	0
1643	11:53:07.75	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8064	1.24736	773.84	0.96523	3.28	0
1644	11:53:08.05	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8059	1.24732	773.82	0.96520	3.28	0
1645	11:53:08.35	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8066	1.24732	773.82	0.96522	3.28	0
1646	11:53:08.65	0.0375	20.51945	22.31	45.98	1.2	0.999288	19.8055	1.24732	773.82	0.96521	3.28	0
1647	11:53:08.95	0.0360	20.51994	22.31	46.01	1.2	0.999312	19.8057	1.24732	773.82	0.96520	3.28	0
1648	11:53:09.25	0.0380	20.51924	22.31	46.01	1.2	0.999276	19.8061	1.24736	773.84	0.96524	3.28	0
1649	11:53:09.55	0.0370	20.51966	22.31	46.01	1.2	0.999294	19.8064	1.24736	773.84	0.96524	3.28	0
1650	11:53:09.85	0.0350	20.52036	22.31	46.01	1.2	0.999330	19.8071	1.24736	773.84	0.96524	3.28	0
1651	11:53:10.15	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8061	1.24732	773.82	0.96521	3.28	0
1652	11:53:10.45	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8059	1.24732	773.82	0.96521	3.28	0
1653	11:53:10.75	0.0365	20.51994	22.31	45.98	1.2	0.999312	19.8062	1.24732	773.82	0.96522	3.28	0
1654	11:53:11.05	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8064	1.24736	773.82	0.96524	3.28	0
1655	11:53:11.35	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8059	1.24732	773.82	0.96520	3.28	0
1656	11:53:11.65	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8059	1.24732	773.82	0.96522	3.28	0
1657	11:53:11.95	0.0365	20.51994	22.31	45.98	1.2	0.999312	19.8058	1.24732	773.82	0.96520	3.28	0
1658	11:53:12.25	0.0355	20.52015	22.31	45.98	1.2	0.999318	19.8062	1.24732	773.82	0.96521	3.28	0
1659	11:53:12.55	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8059	1.24732	773.84	0.96522	3.28	0
1660	11:53:12.85	0.0365	20.51994	22.31	45.98	1.2	0.999312	19.8068	1.24736	773.84	0.96525	3.28	0
1661	11:53:13.15	0.0340	20.52092	22.31	45.98	1.2	0.999360	19.8067	1.24732	773.82	0.96520	3.28	0
1662	11:53:13.45	0.0350	20.52050	22.31	45.98	1.2	0.999336	19.8062	1.24732	773.82	0.96519	3.28	0
1663	11:53:13.75	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8060	1.24732	773.84	0.96524	3.28	0
1664	11:53:14.05	0.0350	20.52050	22.31	45.98	1.2	0.999336	19.8060	1.24732	773.82	0.96518	3.28	0
1665	11:53:14.35	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8064	1.24732	773.82	0.96521	3.28	0
1666	11:53:14.65	0.0375	20.51945	22.31	45.98	1.2	0.999282	19.8068	1.24736	773.84	0.96527	3.28	0
1667	11:53:14.95	0.0375	20.51959	22.31	45.98	1.2	0.999288	19.8062	1.24736	773.84	0.96524	3.28	0
1668	11:53:15.25	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8062	1.24732	773.82	0.96523	3.28	0
1669	11:53:15.55	0.0335	20.52099	22.31	45.98	1.2	0.999360	19.8059	1.24728	773.80	0.96515	3.28	0
1670	11:53:15.85	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8057	1.24732	773.82	0.96518	3.28	0
1671	11:53:16.15	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8059	1.24736	773.82	0.96522	3.28	0
1672	11:53:16.45	0.0385	20.51903	22.31	45.98	1.2	0.999264	19.8055	1.24732	773.82	0.96523	3.28	0
1673	11:53:16.75	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8068	1.24736	773.84	0.96524	3.28	0
1674	11:53:17.05	0.0365	20.51987	22.31	45.98	1.2	0.999306	19.8067	1.24736	773.84	0.96524	3.28	0
1675	11:53:17.35	0.0360	20.51994	22.31	45.98	1.2	0.999312	19.8066	1.24736	773.84	0.96524	3.28	0
1676	11:53:17.65	0.0355	20.52015	22.31	45.98	1.2	0.999318	19.8066	1.24732	773.84	0.96523	3.28	0
1677	11:53:17.95	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8071	1.24736	773.84	0.96526	3.28	0
1678	11:53:18.25	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8064	1.24736	773.84	0.96525	3.28	0
1679	11:53:18.55	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8064	1.24732	773.82	0.96523	3.28	0
1680	11:53:18.85	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8061	1.24732	773.84	0.96523	3.28	0
1681	11:53:19.15	0.0375	20.51959	22.31	45.98	1.2	0.999294	19.8063	1.24736	773.84	0.96524	3.28	0
1682	11:53:19.45	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8065	1.24736	773.84	0.96524	3.28	0
1683	11:53:19.75	0.0350	20.52036	22.31	45.98	1.2	0.999330	19.8066	1.24732	773.84	0.96522	3.28	0
1684	11:53:20.05	0.0390	20.51882	22.31	45.98	1.2	0.999258	19.8067	1.24736	773.86	0.96529	3.28	0
1685	11:53:20.35	0.0375	20.51952	22.31	45.98	1.2	0.999288	19.8068	1.24736	773.86	0.96527	3.28	0
1686	11:53:20.65	0.0385	20.51910	22.31	45.98	1.2	0.999270	19.8071	1.24736	773.86	0.96530	3.28	0
1687	11:53:20.95	0.0365	20.51994	22.31	45.98	1.2	0.999306	19.8060	1.24732	773.82	0.96521	3.28	0
1688	11:53:21.25	0.0385	20.51910	22.31	45.98	1.2	0.999264	19.8063	1.24736	773.84	0.96526	3.28	0
1689	11:53:21.55	0.0380	20.51917	22.31	45.98	1.2	0.999276	19.8066	1.24736	773.86	0.96527	3.28	0
1690	11:53:21.85	0.0370	20.51966	22.31	45.98	1.2	0.999294	19.8061	1.24732	773.84	0.96523	3.28	0
1691	11:53:22.15	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8060	1.24732	773.82	0.96520	3.28	0
1692	11:53:22.45	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8058	1.24732	773.84	0.96523	3.28	0
1693	11:53:22.75	0.0360	20.52001	22.31	45.98	1.2	0.999312	19.8059	1.24732	773.82	0.96520	3.28	0
1694	11:53:23.05	0.0380	20.51931	22.31	45.98	1.2	0.999276	19.8057	1.24732	773.82	0.96522	3.28	0
1695	11:53:23.35	0.0355	20.52029	22.31	45.98	1.2	0.999324	19.8059	1.24732	773.82	0.96519	3.28	0
1696	11:53:23.65	0.0350	20.52043	22.31	45.98	1.2	0.999336	19.8057	1.24728	773.80	0.96517	3.28	0
1697	11:53:23.95	0.0340	20.52078	22.31	45.98	1.2	0.999348	19.8063	1.24732	773.82	0.96518	3.28	0
1698	11:53:24.25	0.0370	20.51959	22.31	45.98	1.2	0.999294	19.8054	1.24732	773.82	0.96519	3.28	0
1699	11:53:24.55	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8059	1.24732	773.82	0.96521	3.28	0
1700	11:53:24.85	0.0370	20.51973	22.31	45.98	1.2	0.999300	19.8058	1.24732	773.82	0.96521	3.28	0
1701	11:53:25.15	0.0380	20.51938	22.31	45.98	1.2	0.999282	19.8056	1.24732	773.82	0.96521	3.28	0
1702	11:53:25.45	0.0370	20.51959	22.31	45.98	1.2	0.999294	19.8052	1.24732	773.82	0.96518	3.28	0
1703	11:53:25.75	0.0360	20.52015	22.31	45.98	1.2	0.999318	19.8060	1.24732	773.82	0.96520	3.28	0
1704	11:53:26.05	0.0355	20.52022	22.31	45.98	1.2	0.999324	19.8066	1.24732	773.84	0.96522	3.28	0
1705	11:53:26.35	0.0360	20.52008	22.31	45.98	1.2	0.999318	19.8062	1.24732	773.82	0.96521	3.28	0
1706	11:53:26.65	0.0375	20.51931	22.32	45.98	1.2	0.999282	19.8052	1.24732	773.82	0.96520	3.28	0
1707	11:53:26.95	0.0375	20.51938	22.32	45.98	1.2	0.999288	19.8053	1.24732	773.82	0.96520	3.28	0
1708	11:53:27.25	0.0380	20.51924	22.31	45.98	1.2	0.999276	19.8066	1.24736	773.86	0.96527	3.28	0
