Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF46	D2	12J692	 C3.8	H2   	1.005	Norm 	 0.999466	21.182169	23.924849																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
1603	11:52:55.75	0.0645	21.11627	21.89	47.54	1.2	0.998778	22.1278	1.29968	806.28	1.04790	3.26	0
1604	11:52:56.05	0.0630	21.11669	21.89	47.54	1.2	0.998802	22.1271	1.29964	806.26	1.04785	3.26	0
1605	11:52:56.35	0.0635	21.11648	21.90	47.54	1.2	0.998796	22.1272	1.29968	806.26	1.04786	3.26	0
1606	11:52:56.65	0.0640	21.11634	21.90	47.54	1.2	0.998790	22.1273	1.29968	806.26	1.04788	3.26	0
1607	11:52:56.95	0.0600	21.11795	21.90	47.54	1.2	0.998862	22.1278	1.29964	806.24	1.04782	3.26	0
1608	11:52:57.25	0.0625	21.11697	21.90	47.54	1.2	0.998820	22.1271	1.29964	806.24	1.04783	3.26	0
1609	11:52:57.55	0.0610	21.11760	21.89	47.54	1.2	0.998844	22.1277	1.29964	806.24	1.04783	3.26	0
1610	11:52:57.85	0.0615	21.11746	21.89	47.54	1.2	0.998838	22.1279	1.29964	806.26	1.04785	3.26	0
1611	11:52:58.15	0.0615	21.11725	21.90	47.54	1.2	0.998832	22.1274	1.29964	806.24	1.04783	3.26	0
1612	11:52:58.45	0.0625	21.11690	21.90	47.54	1.2	0.998814	22.1277	1.29964	806.26	1.04786	3.26	0
1613	11:52:58.75	0.0615	21.11739	21.90	47.54	1.2	0.998838	22.1266	1.29964	806.22	1.04779	3.26	0
1614	11:52:59.05	0.0640	21.11627	21.90	47.54	1.2	0.998784	22.1264	1.29964	806.24	1.04783	3.26	0
1615	11:52:59.35	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1278	1.29964	806.26	1.04785	3.26	0
1616	11:52:59.65	0.0610	21.11760	21.90	47.54	1.2	0.998850	22.1277	1.29964	806.24	1.04783	3.26	0
1617	11:52:59.95	0.0600	21.11781	21.90	47.54	1.2	0.998862	22.1273	1.29964	806.24	1.04780	3.26	0
1618	11:53:00.25	0.0630	21.11669	21.90	47.54	1.2	0.998802	22.1265	1.29964	806.24	1.04782	3.26	0
1619	11:53:00.55	0.0625	21.11690	21.90	47.54	1.2	0.998814	22.1274	1.29964	806.26	1.04785	3.26	0
1620	11:53:00.85	0.0610	21.11753	21.90	47.54	1.2	0.998844	22.1273	1.29964	806.24	1.04782	3.26	0
1621	11:53:01.15	0.0635	21.11648	21.90	47.54	1.2	0.998796	22.1269	1.29968	806.24	1.04785	3.26	0
1622	11:53:01.45	0.0625	21.11683	21.90	47.54	1.2	0.998814	22.1271	1.29964	806.24	1.04784	3.26	0
1623	11:53:01.75	0.0620	21.11718	21.90	47.54	1.2	0.998826	22.1279	1.29968	806.26	1.04786	3.26	0
1624	11:53:02.05	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1276	1.29964	806.24	1.04785	3.26	0
1625	11:53:02.35	0.0625	21.11690	21.90	47.54	1.2	0.998814	22.1276	1.29968	806.26	1.04786	3.26	0
1626	11:53:02.65	0.0610	21.11760	21.90	47.54	1.2	0.998850	22.1278	1.29964	806.24	1.04784	3.26	0
1627	11:53:02.95	0.0625	21.11683	21.90	47.54	1.2	0.998814	22.1274	1.29968	806.26	1.04786	3.26	0
1628	11:53:03.25	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1272	1.29964	806.24	1.04782	3.26	0
1629	11:53:03.55	0.0625	21.11690	21.90	47.54	1.2	0.998814	22.1267	1.29964	806.24	1.04782	3.26	0
1630	11:53:03.85	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1277	1.29964	806.26	1.04785	3.26	0
1631	11:53:04.15	0.0615	21.11725	21.90	47.54	1.2	0.998832	22.1274	1.29964	806.24	1.04784	3.26	0
1632	11:53:04.45	0.0620	21.11718	21.90	47.54	1.2	0.998832	22.1278	1.29964	806.26	1.04785	3.26	0
1633	11:53:04.75	0.0630	21.11683	21.90	47.54	1.2	0.998814	22.1278	1.29968	806.26	1.04788	3.26	0
1634	11:53:05.05	0.0610	21.11753	21.90	47.54	1.2	0.998844	22.1285	1.29964	806.28	1.04788	3.26	0
1635	11:53:05.35	0.0625	21.11697	21.90	47.54	1.2	0.998820	22.1281	1.29968	806.28	1.04788	3.26	0
1636	11:53:05.65	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1276	1.29964	806.26	1.04784	3.26	0
1637	11:53:05.95	0.0635	21.11655	21.90	47.54	1.2	0.998796	22.1272	1.29968	806.26	1.04786	3.26	0
1638	11:53:06.25	0.0605	21.11774	21.90	47.54	1.2	0.998856	22.1281	1.29968	806.24	1.04785	3.26	0
1639	11:53:06.55	0.0630	21.11676	21.90	47.54	1.2	0.998808	22.1282	1.29968	806.28	1.04789	3.26	0
1640	11:53:06.85	0.0625	21.11697	21.90	47.54	1.2	0.998820	22.1271	1.29964	806.24	1.04783	3.26	0
1641	11:53:07.15	0.0620	21.11718	21.90	47.54	1.2	0.998832	22.1273	1.29964	806.24	1.04783	3.26	0
1642	11:53:07.45	0.0630	21.11669	21.90	47.54	1.2	0.998808	22.1276	1.29968	806.26	1.04787	3.26	0
1643	11:53:07.75	0.0625	21.11683	21.90	47.54	1.2	0.998814	22.1283	1.29968	806.26	1.04790	3.26	0
1644	11:53:08.05	0.0615	21.11732	21.90	47.54	1.2	0.998838	22.1282	1.29968	806.26	1.04787	3.26	0
1645	11:53:08.35	0.0630	21.11669	21.90	47.54	1.2	0.998802	22.1282	1.29968	806.28	1.04790	3.26	0
1646	11:53:08.65	0.0605	21.11774	21.90	47.54	1.2	0.998856	22.1274	1.29964	806.24	1.04782	3.26	0
1647	11:53:08.95	0.0625	21.11683	21.91	47.54	1.2	0.998820	22.1278	1.29968	806.26	1.04787	3.26	0
1648	11:53:09.25	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1271	1.29964	806.24	1.04783	3.26	0
1649	11:53:09.55	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1285	1.29968	806.28	1.04789	3.26	0
1650	11:53:09.85	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1278	1.29964	806.26	1.04785	3.26	0
1651	11:53:10.15	0.0625	21.11669	21.91	47.54	1.2	0.998814	22.1280	1.29968	806.28	1.04789	3.26	0
1652	11:53:10.45	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1285	1.29968	806.28	1.04789	3.26	0
1653	11:53:10.75	0.0625	21.11697	21.90	47.54	1.2	0.998820	22.1285	1.29968	806.28	1.04790	3.26	0
1654	11:53:11.05	0.0615	21.11739	21.90	47.54	1.2	0.998838	22.1279	1.29964	806.26	1.04785	3.26	0
1655	11:53:11.35	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1274	1.29964	806.24	1.04783	3.26	0
1656	11:53:11.65	0.0630	21.11655	21.91	47.54	1.2	0.998802	22.1271	1.29968	806.26	1.04786	3.26	0
1657	11:53:11.95	0.0620	21.11718	21.90	47.54	1.2	0.998826	22.1273	1.29964	806.24	1.04784	3.26	0
1658	11:53:12.25	0.0610	21.11753	21.90	47.54	1.2	0.998844	22.1280	1.29968	806.26	1.04785	3.26	0
1659	11:53:12.55	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1280	1.29968	806.26	1.04788	3.26	0
1660	11:53:12.85	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1276	1.29964	806.26	1.04785	3.26	0
1661	11:53:13.15	0.0610	21.11753	21.90	47.54	1.2	0.998850	22.1281	1.29964	806.26	1.04786	3.26	0
1662	11:53:13.45	0.0590	21.11823	21.90	47.54	1.2	0.998880	22.1280	1.29964	806.24	1.04782	3.26	0
1663	11:53:13.75	0.0635	21.11634	21.91	47.54	1.2	0.998796	22.1278	1.29968	806.26	1.04789	3.26	0
1664	11:53:14.05	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1276	1.29968	806.24	1.04785	3.26	0
1665	11:53:14.35	0.0605	21.11774	21.90	47.54	1.2	0.998856	22.1285	1.29968	806.24	1.04786	3.26	0
1666	11:53:14.65	0.0605	21.11774	21.90	47.54	1.2	0.998856	22.1281	1.29964	806.24	1.04785	3.26	0
1667	11:53:14.95	0.0625	21.11676	21.91	47.54	1.2	0.998814	22.1278	1.29968	806.26	1.04788	3.26	0
1668	11:53:15.25	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1275	1.29964	806.26	1.04783	3.26	0
1669	11:53:15.55	0.0605	21.11753	21.91	47.54	1.2	0.998850	22.1279	1.29964	806.26	1.04785	3.26	0
1670	11:53:15.85	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1278	1.29964	806.26	1.04785	3.26	0
1671	11:53:16.15	0.0645	21.11613	21.91	47.54	1.2	0.998784	22.1271	1.29968	806.26	1.04788	3.26	0
1672	11:53:16.45	0.0625	21.11683	21.91	47.54	1.2	0.998814	22.1268	1.29964	806.24	1.04783	3.26	0
1673	11:53:16.75	0.0605	21.11767	21.91	47.54	1.2	0.998856	22.1271	1.29960	806.24	1.04780	3.26	0
1674	11:53:17.05	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1276	1.29964	806.26	1.04785	3.26	0
1675	11:53:17.35	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1276	1.29964	806.26	1.04784	3.26	0
1676	11:53:17.65	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1274	1.29964	806.24	1.04784	3.26	0
1677	11:53:17.95	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1270	1.29964	806.24	1.04783	3.26	0
1678	11:53:18.25	0.0625	21.11683	21.91	47.54	1.2	0.998814	22.1264	1.29964	806.24	1.04781	3.26	0
1679	11:53:18.55	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1280	1.29968	806.26	1.04787	3.26	0
1680	11:53:18.85	0.0655	21.11571	21.91	47.54	1.2	0.998760	22.1277	1.29972	806.28	1.04793	3.26	0
1681	11:53:19.15	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1276	1.29964	806.26	1.04785	3.26	0
1682	11:53:19.45	0.0625	21.11676	21.91	47.54	1.2	0.998814	22.1276	1.29964	806.26	1.04787	3.26	0
1683	11:53:19.75	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1275	1.29964	806.24	1.04784	3.26	0
1684	11:53:20.05	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1281	1.29968	806.26	1.04787	3.26	0
1685	11:53:20.35	0.0635	21.11634	21.91	47.54	1.2	0.998796	22.1282	1.29968	806.28	1.04792	3.26	0
1686	11:53:20.65	0.0605	21.11760	21.91	47.54	1.2	0.998856	22.1274	1.29964	806.24	1.04782	3.26	0
1687	11:53:20.95	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1280	1.29968	806.26	1.04788	3.26	0
1688	11:53:21.25	0.0635	21.11648	21.91	47.54	1.2	0.998802	22.1276	1.29968	806.26	1.04788	3.26	0
1689	11:53:21.55	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1278	1.29968	806.26	1.04788	3.26	0
1690	11:53:21.85	0.0625	21.11683	21.91	47.54	1.2	0.998820	22.1280	1.29968	806.26	1.04788	3.26	0
1691	11:53:22.15	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1279	1.29968	806.24	1.04786	3.26	0
1692	11:53:22.45	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1286	1.29968	806.28	1.04790	3.26	0
1693	11:53:22.75	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1277	1.29964	806.24	1.04785	3.26	0
1694	11:53:23.05	0.0635	21.11634	21.91	47.54	1.2	0.998796	22.1276	1.29968	806.28	1.04789	3.26	0
1695	11:53:23.35	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1280	1.29964	806.26	1.04786	3.26	0
1696	11:53:23.65	0.0600	21.11781	21.91	47.54	1.2	0.998862	22.1279	1.29964	806.26	1.04783	3.26	0
1697	11:53:23.95	0.0625	21.11690	21.91	47.54	1.2	0.998820	22.1285	1.29968	806.28	1.04790	3.26	0
1698	11:53:24.25	0.0595	21.11809	21.91	47.54	1.2	0.998874	22.1278	1.29964	806.24	1.04782	3.26	0
1699	11:53:24.55	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1283	1.29968	806.28	1.04789	3.26	0
1700	11:53:24.85	0.0610	21.11746	21.91	47.54	1.2	0.998844	22.1280	1.29964	806.26	1.04785	3.26	0
1701	11:53:25.15	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1283	1.29968	806.26	1.04789	3.26	0
1702	11:53:25.45	0.0600	21.11781	21.91	47.54	1.2	0.998862	22.1280	1.29964	806.24	1.04783	3.26	0
1703	11:53:25.75	0.0615	21.11732	21.91	47.54	1.2	0.998838	22.1281	1.29964	806.26	1.04786	3.26	0
1704	11:53:26.05	0.0625	21.11683	21.91	47.54	1.2	0.998814	22.1283	1.29968	806.28	1.04790	3.26	0
1705	11:53:26.35	0.0630	21.11669	21.91	47.54	1.2	0.998808	22.1273	1.29964	806.26	1.04786	3.26	0
1706	11:53:26.65	0.0605	21.11767	21.91	47.54	1.2	0.998856	22.1280	1.29964	806.26	1.04784	3.26	0
1707	11:53:26.95	0.0625	21.11676	21.91	47.54	1.2	0.998814	22.1277	1.29968	806.26	1.04788	3.26	0
1708	11:53:27.25	0.0620	21.11697	21.91	47.54	1.2	0.998820	22.1276	1.29964	806.26	1.04786	3.26	0
1709	11:53:27.55	0.0625	21.11683	21.91	47.54	1.2	0.998820	22.1278	1.29968	806.26	1.04787	3.26	0
1710	11:53:27.85	0.0630	21.11655	21.91	47.54	1.2	0.998802	22.1284	1.29968	806.28	1.04792	3.26	0
1711	11:53:28.15	0.0635	21.11641	21.91	47.54	1.2	0.998796	22.1280	1.29968	806.28	1.04791	3.26	0
1712	11:53:28.45	0.0630	21.11655	21.91	47.54	1.2	0.998802	22.1284	1.29972	806.26	1.04792	3.26	0
1713	11:53:28.75	0.0635	21.11648	21.91	47.54	1.2	0.998802	22.1285	1.29968	806.28	1.04793	3.26	0
1714	11:53:29.05	0.0610	21.11753	21.91	47.54	1.2	0.998850	22.1287	1.29968	806.28	1.04789	3.26	0
1715	11:53:29.35	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1289	1.29968	806.28	1.04790	3.26	0
1716	11:53:29.65	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1284	1.29968	806.28	1.04791	3.26	0
1717	11:53:29.95	0.0595	21.11802	21.91	47.54	1.2	0.998874	22.1281	1.29964	806.24	1.04783	3.26	0
1718	11:53:30.25	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1282	1.29968	806.26	1.04788	3.26	0
1719	11:53:30.55	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1284	1.29968	806.28	1.04789	3.26	0
1720	11:53:30.85	0.0620	21.11711	21.91	47.54	1.2	0.998826	22.1278	1.29964	806.26	1.04786	3.26	0
1721	11:53:31.15	0.0625	21.11676	21.91	47.54	1.2	0.998814	22.1289	1.29968	806.28	1.04793	3.26	0
1722	11:53:31.45	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1283	1.29968	806.28	1.04789	3.26	0
1723	11:53:31.75	0.0615	21.11711	21.91	47.54	1.2	0.998832	22.1274	1.29964	806.24	1.04784	3.26	0
1724	11:53:32.05	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1280	1.29968	806.26	1.04788	3.26	0
1725	11:53:32.35	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1277	1.29968	806.26	1.04786	3.26	0
1726	11:53:32.65	0.0615	21.11725	21.91	47.50	1.2	0.998832	22.1279	1.29964	806.26	1.04786	3.26	0
1727	11:53:32.95	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1283	1.29968	806.28	1.04790	3.26	0
1728	11:53:33.25	0.0610	21.11746	21.91	47.54	1.2	0.998844	22.1285	1.29964	806.28	1.04788	3.26	0
1729	11:53:33.55	0.0625	21.11690	21.91	47.54	1.2	0.998820	22.1283	1.29968	806.28	1.04789	3.26	0
1730	11:53:33.85	0.0635	21.11634	21.91	47.54	1.2	0.998796	22.1282	1.29968	806.28	1.04792	3.26	0
1731	11:53:34.15	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1280	1.29964	806.26	1.04786	3.26	0
1732	11:53:34.45	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1276	1.29968	806.26	1.04788	3.26	0
1733	11:53:34.75	0.0635	21.11648	21.91	47.54	1.2	0.998802	22.1285	1.29968	806.28	1.04793	3.26	0
1734	11:53:35.05	0.0630	21.11655	21.91	47.54	1.2	0.998802	22.1283	1.29968	806.28	1.04791	3.26	0
1735	11:53:35.35	0.0605	21.11760	21.91	47.54	1.2	0.998856	22.1290	1.29968	806.28	1.04789	3.26	0
1736	11:53:35.65	0.0625	21.11690	21.91	47.50	1.2	0.998820	22.1282	1.29968	806.28	1.04789	3.26	0
1737	11:53:35.95	0.0630	21.11669	21.91	47.50	1.2	0.998808	22.1283	1.29968	806.28	1.04791	3.26	0
1738	11:53:36.25	0.0620	21.11697	21.91	47.54	1.2	0.998826	22.1277	1.29964	806.26	1.04786	3.26	0
1739	11:53:36.55	0.0625	21.11683	21.91	47.54	1.2	0.998814	22.1283	1.29968	806.28	1.04790	3.26	0
1740	11:53:36.85	0.0615	21.11725	21.91	47.50	1.2	0.998832	22.1285	1.29968	806.28	1.04789	3.26	0
1741	11:53:37.15	0.0595	21.11809	21.91	47.50	1.2	0.998874	22.1281	1.29964	806.24	1.04783	3.26	0
1742	11:53:37.45	0.0610	21.11739	21.91	47.50	1.2	0.998844	22.1283	1.29968	806.26	1.04787	3.26	0
1743	11:53:37.75	0.0610	21.11753	21.91	47.50	1.2	0.998850	22.1275	1.29964	806.24	1.04783	3.26	0
1744	11:53:38.05	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1280	1.29968	806.26	1.04787	3.26	0
1745	11:53:38.35	0.0635	21.11648	21.91	47.54	1.2	0.998802	22.1277	1.29968	806.26	1.04789	3.26	0
1746	11:53:38.65	0.0625	21.11690	21.91	47.50	1.2	0.998820	22.1289	1.29968	806.28	1.04792	3.26	0
1747	11:53:38.95	0.0620	21.11697	21.91	47.50	1.2	0.998820	22.1280	1.29968	806.26	1.04788	3.26	0
1748	11:53:39.25	0.0610	21.11739	21.91	47.54	1.2	0.998844	22.1282	1.29964	806.26	1.04786	3.26	0
1749	11:53:39.55	0.0630	21.11669	21.91	47.54	1.2	0.998808	22.1284	1.29972	806.26	1.04791	3.26	0
1750	11:53:39.85	0.0620	21.11711	21.91	47.50	1.2	0.998832	22.1278	1.29964	806.26	1.04786	3.26	0
1751	11:53:40.15	0.0615	21.11725	21.91	47.50	1.2	0.998832	22.1277	1.29964	806.26	1.04785	3.26	0
1752	11:53:40.45	0.0610	21.11753	21.91	47.54	1.2	0.998850	22.1276	1.29964	806.24	1.04783	3.26	0
1753	11:53:40.75	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1277	1.29964	806.26	1.04785	3.26	0
1754	11:53:41.05	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1278	1.29964	806.26	1.04786	3.26	0
1755	11:53:41.35	0.0645	21.11613	21.91	47.54	1.2	0.998784	22.1279	1.29968	806.28	1.04792	3.26	0
1756	11:53:41.65	0.0625	21.11690	21.91	47.50	1.2	0.998820	22.1271	1.29964	806.26	1.04783	3.26	0
1757	11:53:41.95	0.0615	21.11732	21.91	47.50	1.2	0.998838	22.1277	1.29964	806.26	1.04785	3.26	0
1758	11:53:42.25	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1278	1.29968	806.26	1.04788	3.26	0
1759	11:53:42.55	0.0630	21.11662	21.91	47.50	1.2	0.998808	22.1269	1.29964	806.26	1.04784	3.26	0
1760	11:53:42.85	0.0630	21.11669	21.91	47.54	1.2	0.998814	22.1280	1.29968	806.28	1.04789	3.26	0
1761	11:53:43.15	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1283	1.29964	806.28	1.04788	3.26	0
1762	11:53:43.45	0.0625	21.11683	21.91	47.50	1.2	0.998820	22.1276	1.29964	806.26	1.04786	3.26	0
1763	11:53:43.75	0.0635	21.11648	21.91	47.50	1.2	0.998796	22.1279	1.29968	806.28	1.04790	3.26	0
1764	11:53:44.05	0.0630	21.11669	21.91	47.50	1.2	0.998808	22.1279	1.29968	806.26	1.04788	3.26	0
1765	11:53:44.35	0.0625	21.11697	21.91	47.50	1.2	0.998820	22.1279	1.29968	806.26	1.04788	3.26	0
1766	11:53:44.65	0.0610	21.11753	21.91	47.50	1.2	0.998850	22.1276	1.29964	806.24	1.04783	3.26	0
1767	11:53:44.95	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1281	1.29968	806.28	1.04789	3.26	0
1768	11:53:45.25	0.0610	21.11746	21.91	47.50	1.2	0.998844	22.1280	1.29964	806.26	1.04785	3.26	0
1769	11:53:45.55	0.0620	21.11711	21.91	47.50	1.2	0.998826	22.1274	1.29964	806.26	1.04785	3.26	0
1770	11:53:45.85	0.0615	21.11739	21.91	47.50	1.2	0.998838	22.1271	1.29964	806.24	1.04782	3.26	0
1771	11:53:46.15	0.0620	21.11711	21.91	47.50	1.2	0.998832	22.1273	1.29964	806.26	1.04784	3.26	0
1772	11:53:46.45	0.0620	21.11711	21.91	47.54	1.2	0.998832	22.1270	1.29964	806.24	1.04782	3.26	0
1773	11:53:46.75	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1275	1.29968	806.26	1.04788	3.26	0
1774	11:53:47.05	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1281	1.29968	806.26	1.04787	3.26	0
1775	11:53:47.35	0.0590	21.11816	21.91	47.54	1.2	0.998880	22.1271	1.29960	806.22	1.04778	3.26	0
1776	11:53:47.65	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1273	1.29964	806.26	1.04786	3.26	0
1777	11:53:47.95	0.0630	21.11669	21.91	47.54	1.2	0.998808	22.1272	1.29964	806.26	1.04785	3.26	0
1778	11:53:48.25	0.0620	21.11711	21.91	47.54	1.2	0.998832	22.1273	1.29964	806.26	1.04783	3.26	0
1779	11:53:48.55	0.0605	21.11753	21.91	47.54	1.2	0.998850	22.1276	1.29964	806.26	1.04783	3.26	0
1780	11:53:48.85	0.0620	21.11704	21.91	47.50	1.2	0.998826	22.1279	1.29964	806.26	1.04787	3.26	0
1781	11:53:49.15	0.0610	21.11739	21.91	47.50	1.2	0.998844	22.1275	1.29964	806.24	1.04783	3.26	0
1782	11:53:49.45	0.0625	21.11690	21.91	47.54	1.2	0.998820	22.1282	1.29968	806.28	1.04789	3.26	0
1783	11:53:49.75	0.0625	21.11690	21.91	47.54	1.2	0.998820	22.1276	1.29964	806.26	1.04786	3.26	0
1784	11:53:50.05	0.0650	21.11592	21.91	47.50	1.2	0.998772	22.1283	1.29972	806.28	1.04794	3.26	0
1785	11:53:50.35	0.0650	21.11585	21.91	47.50	1.2	0.998772	22.1283	1.29972	806.30	1.04794	3.26	0
1786	11:53:50.65	0.0620	21.11697	21.91	47.54	1.2	0.998820	22.1278	1.29964	806.26	1.04787	3.26	0
1787	11:53:50.95	0.0635	21.11641	21.91	47.54	1.2	0.998796	22.1277	1.29968	806.26	1.04789	3.26	0
1788	11:53:51.25	0.0610	21.11739	21.91	47.50	1.2	0.998838	22.1290	1.29968	806.28	1.04791	3.26	0
1789	11:53:51.55	0.0605	21.11767	21.91	47.50	1.2	0.998856	22.1283	1.29968	806.26	1.04786	3.26	0
1790	11:53:51.85	0.0630	21.11662	21.91	47.54	1.2	0.998808	22.1280	1.29968	806.28	1.04789	3.26	0
1791	11:53:52.15	0.0610	21.11753	21.91	47.54	1.2	0.998850	22.1280	1.29964	806.26	1.04785	3.26	0
1792	11:53:52.45	0.0605	21.11760	21.91	47.50	1.2	0.998850	22.1279	1.29964	806.26	1.04785	3.26	0
1793	11:53:52.75	0.0625	21.11690	21.91	47.50	1.2	0.998820	22.1280	1.29968	806.28	1.04788	3.26	0
1794	11:53:53.05	0.0615	21.11732	21.91	47.50	1.2	0.998838	22.1283	1.29964	806.26	1.04788	3.26	0
1795	11:53:53.35	0.0605	21.11774	21.91	47.50	1.2	0.998862	22.1278	1.29964	806.24	1.04783	3.26	0
1796	11:53:53.65	0.0620	21.11704	21.91	47.50	1.2	0.998826	22.1278	1.29964	806.26	1.04786	3.26	0
1797	11:53:53.95	0.0620	21.11718	21.91	47.50	1.2	0.998832	22.1280	1.29968	806.26	1.04787	3.26	0
1798	11:53:54.25	0.0630	21.11669	21.91	47.54	1.2	0.998808	22.1282	1.29968	806.28	1.04790	3.26	0
1799	11:53:54.55	0.0625	21.11683	21.91	47.54	1.2	0.998814	22.1284	1.29968	806.28	1.04791	3.26	0
1800	11:53:54.85	0.0605	21.11760	21.91	47.50	1.2	0.998856	22.1276	1.29964	806.26	1.04783	3.26	0
1801	11:53:55.15	0.0600	21.11781	21.91	47.50	1.2	0.998862	22.1280	1.29964	806.24	1.04783	3.26	0
1802	11:53:55.45	0.0610	21.11739	21.91	47.50	1.2	0.998838	22.1284	1.29964	806.28	1.04788	3.26	0
1803	11:53:55.75	0.0635	21.11648	21.91	47.50	1.2	0.998802	22.1282	1.29968	806.28	1.04791	3.26	0
1804	11:53:56.05	0.0625	21.11690	21.91	47.50	1.2	0.998820	22.1278	1.29968	806.26	1.04788	3.26	0
1805	11:53:56.35	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1284	1.29968	806.28	1.04791	3.26	0
1806	11:53:56.65	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1283	1.29968	806.28	1.04790	3.26	0
1807	11:53:56.95	0.0620	21.11704	21.91	47.50	1.2	0.998826	22.1283	1.29968	806.26	1.04789	3.26	0
1808	11:53:57.25	0.0620	21.11704	21.91	47.54	1.2	0.998826	22.1280	1.29964	806.28	1.04788	3.26	0
1809	11:53:57.55	0.0635	21.11641	21.91	47.54	1.2	0.998796	22.1278	1.29968	806.26	1.04789	3.26	0
1810	11:53:57.85	0.0640	21.11627	21.91	47.54	1.2	0.998790	22.1273	1.29968	806.26	1.04788	3.26	0
1811	11:53:58.15	0.0665	21.11529	21.91	47.54	1.2	0.998742	22.1278	1.29972	806.30	1.04795	3.26	0
1812	11:53:58.45	0.0630	21.11662	21.91	47.50	1.2	0.998808	22.1281	1.29968	806.28	1.04790	3.26	0
1813	11:53:58.75	0.0640	21.11627	21.91	47.50	1.2	0.998790	22.1281	1.29968	806.28	1.04792	3.26	0
1814	11:53:59.05	0.0630	21.11655	21.91	47.54	1.2	0.998802	22.1277	1.29968	806.28	1.04789	3.26	0
1815	11:53:59.35	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1277	1.29964	806.26	1.04785	3.26	0
1816	11:53:59.65	0.0615	21.11725	21.91	47.54	1.2	0.998838	22.1277	1.29964	806.26	1.04785	3.26	0
1817	11:53:59.95	0.0615	21.11718	21.91	47.54	1.2	0.998832	22.1282	1.29968	806.26	1.04788	3.26	0
1818	11:54:00.25	0.0630	21.11662	21.91	47.50	1.2	0.998808	22.1278	1.29968	806.26	1.04789	3.26	0
1819	11:54:00.55	0.0625	21.11683	21.91	47.50	1.2	0.998814	22.1281	1.29968	806.28	1.04789	3.26	0
1820	11:54:00.85	0.0635	21.11648	21.91	47.50	1.2	0.998796	22.1276	1.29968	806.28	1.04789	3.26	0
