Title;
29.05.2026 12:53:29;210608.97
29.05.2026 12:53:30;210709.28
29.05.2026 12:53:31;210813.69
29.05.2026 12:53:32;210862.45
29.05.2026 12:53:33;210916.14
29.05.2026 12:53:34;210939.94
29.05.2026 12:53:35;210965.69
29.05.2026 12:53:36;210987.52
29.05.2026 12:53:37;211014.2
29.05.2026 12:53:38;211024.45
29.05.2026 12:53:39;211039.38
29.05.2026 12:53:40;211049.02
29.05.2026 12:53:41;211064.33
29.05.2026 12:53:42;211070.02
29.05.2026 12:53:43;211082.77
29.05.2026 12:53:44;211090.42
29.05.2026 12:53:45;211097.98
29.05.2026 12:53:46;211102.1
29.05.2026 12:53:47;211113.42
29.05.2026 12:53:48;211119.02
29.05.2026 12:53:49;211127.28
29.05.2026 12:53:50;211132.23
29.05.2026 12:53:51;211138.36
29.05.2026 12:53:52;211141.92
29.05.2026 12:53:53;211149.38
29.05.2026 12:53:54;211153.95
29.05.2026 12:53:55;211157.28
29.05.2026 12:53:56;211163.02
29.05.2026 12:53:57;211167.47
29.05.2026 12:53:58;211170.84
29.05.2026 12:53:59;211175.28
29.05.2026 12:54:00;211179.16
29.05.2026 12:54:01;211183.61
29.05.2026 12:54:02;211185.77
29.05.2026 12:54:03;211190.47
29.05.2026 12:54:04;211192.02
29.05.2026 12:54:05;211196.52
29.05.2026 12:54:06;211200.38
29.05.2026 12:54:07;211202.69
29.05.2026 12:54:08;211207.39
29.05.2026 12:54:09;211210.97
29.05.2026 12:54:10;211213.3
29.05.2026 12:54:11;211216.39
29.05.2026 12:54:12;211217.88
29.05.2026 12:54:13;207279.33
29.05.2026 12:54:14;206479.4
29.05.2026 12:54:15;209145.7
29.05.2026 12:54:16;209852.62
29.05.2026 12:54:17;210338.11
29.05.2026 12:54:18;210532.11
29.05.2026 12:54:19;210717.02
29.05.2026 12:54:20;210806.89
29.05.2026 12:54:21;210900.58
29.05.2026 12:54:22;210946.31
29.05.2026 12:54:23;211002.72
29.05.2026 12:54:24;211029.62
29.05.2026 12:54:25;211063.31
29.05.2026 12:54:26;211082.52
29.05.2026 12:54:27;211109.44
29.05.2026 12:54:28;211123.08
29.05.2026 12:54:29;211141.67
29.05.2026 12:54:30;211150.66
29.05.2026 12:54:31;211162.25
29.05.2026 12:54:32;211170.94
29.05.2026 12:54:33;211177.69
29.05.2026 12:54:34;211183.95
29.05.2026 12:54:35;211190.83
29.05.2026 12:54:36;211197.48
29.05.2026 12:54:37;211201.28
29.05.2026 12:54:38;211205.55
29.05.2026 12:54:39;211212.1
29.05.2026 12:54:40;211213.66
29.05.2026 12:54:41;211219.55
29.05.2026 12:54:42;211222.72
29.05.2026 12:54:43;211222.62
29.05.2026 12:54:44;211226.03
29.05.2026 12:54:45;211230.38
29.05.2026 12:54:46;211233.8
29.05.2026 12:54:47;211237.11
29.05.2026 12:54:48;211237.42
29.05.2026 12:54:49;211240.14
29.05.2026 12:54:50;211242.44
29.05.2026 12:54:51;211244.08
29.05.2026 12:54:52;211246.9
29.05.2026 12:54:53;211248.12
29.05.2026 12:54:54;211248.81
29.05.2026 12:54:55;211251.39
29.05.2026 12:54:56;211252.1
29.05.2026 12:54:57;211255.92
29.05.2026 12:54:58;211256.72
29.05.2026 12:54:59;211258.22
29.05.2026 12:55:00;211260.98
29.05.2026 12:55:01;211264.33
29.05.2026 12:55:02;211263.45
